GeographyCode,WP302EW0001,WP302EW0002,WP302EW0003,WP302EW0004,WP302EW0005,WP302EW0006
E02006705,1792,854,748,161,26,3
E02006706,5711,2944,2210,479,70,8
E02006707,1248,661,498,78,11,0
E02006708,2718,1349,1100,239,24,6
E02006709,6712,3417,2666,522,94,13
E02006710,3009,1381,1284,290,42,12
E02006711,3008,1490,1220,264,29,5
E02006712,2867,1387,1171,265,39,5
E02006713,5503,2625,2330,469,69,10
E02006714,2065,1010,837,188,25,5
E02006715,1745,807,724,185,24,5
E02006716,892,372,408,94,17,1
E02006717,2242,1037,936,232,30,7
E02006718,3214,1652,1241,276,37,8
E02006719,4167,2144,1647,330,41,5
E02006720,2469,1177,1011,237,36,8
E02006721,4837,2283,2051,438,61,4
E02006722,1885,941,749,165,27,3
E02006723,1193,522,519,134,14,4
E02006724,7582,3734,3024,694,109,21
E02006725,2244,1016,979,207,33,9
E02006726,1562,690,675,168,25,4
E02006727,4469,2107,1886,400,65,11
E02006728,1326,625,558,127,15,1
E02006729,7745,3648,3302,684,94,17
E02006730,1283,614,528,124,13,4
E02006731,2046,1006,836,168,29,7
E02006732,1284,620,539,110,14,1
E02006733,1575,752,656,139,25,3
E02006734,2721,1305,1140,245,27,4
E02006735,679,279,298,85,12,5
E02006736,8054,3966,3312,666,87,23
E02006737,1804,836,742,201,20,5
E02006738,2379,1025,1032,280,33,9
E02006739,2338,1178,952,178,23,7
E02006740,8071,4188,3206,598,67,12
E02006741,1298,636,542,106,12,2
E02006742,1795,782,793,185,29,6
E02006743,5951,3033,2344,504,59,11
E02006744,8730,4278,3595,730,103,24
E02006745,2701,1254,1164,250,29,4
E02006746,5676,2835,2263,509,58,11
E02006747,1017,485,417,101,11,3
E02006748,7702,3773,3163,671,84,11
E02006749,3516,1594,1525,334,57,6
E02006750,2818,1400,1141,243,25,9
E02006751,1471,722,583,136,27,3
E02006752,764,373,304,76,8,3
E02006753,3723,2049,1367,270,29,8
E02006754,1860,944,744,151,12,9
E02006755,1859,944,731,164,17,3
E02006756,2086,1098,804,159,20,5
E02006757,2141,1013,895,203,24,6
E02006758,3473,1625,1474,311,53,10
E02006759,4452,2131,1874,387,50,10
E02006760,2567,1175,1119,244,23,6
E02006761,3854,1803,1609,387,47,8
E02006762,1981,908,840,197,27,9
E02006763,2363,1133,986,205,33,6
E02006764,2558,1173,1119,226,32,8
E02006765,2468,1219,1010,201,30,8
E02006766,2436,1239,962,215,18,2
E02006767,3336,1606,1354,331,37,8
E02006768,2125,937,921,228,30,9
E02006769,1334,628,562,121,21,2
E02006770,7328,3483,2996,728,102,19
E02006771,1859,929,733,168,28,1
E02006772,1977,1004,762,184,22,5
E02006773,1538,715,625,173,21,4
E02006774,2213,975,963,235,34,6
E02006775,3463,1516,1509,371,63,4
E02006776,3475,1621,1462,340,44,8
E02006777,2238,1056,938,211,28,5
E02006778,1657,771,707,151,25,3
E02006779,4149,1911,1770,400,60,8
E02006780,701,331,276,81,10,3
E02006781,1299,700,509,84,6,0
E02006782,1287,599,539,135,9,5
E02006783,1374,636,590,130,15,3
E02006784,1263,562,548,124,23,6
E02006785,798,354,346,80,12,6
E02006786,957,444,402,89,17,5
E02006787,2721,1321,1128,227,30,15
E02006788,1113,451,510,132,15,5
E02006789,3212,1637,1260,276,34,5
E02006790,2205,1054,923,199,21,8
E02006791,1419,765,548,80,21,5
E02006792,14208,8231,5026,839,96,16
E02006793,4370,2096,1768,429,57,20
E02006794,3123,1415,1338,313,41,16
E02006795,1173,541,495,117,17,3
E02006796,6032,3076,2381,498,65,12
E02006798,3017,1426,1213,304,63,11
E02006799,2398,987,1127,230,47,7
E02006800,2737,1191,1188,299,50,9
E02006801,37432,21564,13166,2263,357,82
E02006802,13308,7080,5070,989,141,28
E02006803,1371,670,569,111,18,3
E02006804,3068,1461,1257,293,48,9
E02006805,924,386,412,109,13,4
E02006806,2610,1199,1071,286,44,10
E02006807,1142,534,471,121,15,1
E02006808,2149,1026,909,186,25,3
E02006809,1914,809,845,221,33,6
E02006810,1572,676,700,169,23,4
E02006811,1459,770,553,116,14,6
E02006812,1185,604,451,102,25,3
E02006813,4032,2013,1612,355,50,2
E02006814,2177,1036,906,211,21,3
E02006815,1341,597,591,123,23,7
E02006816,1284,635,510,119,15,5
E02006817,3099,1406,1335,316,35,7
E02006818,1793,893,723,149,25,3
E02006819,2639,1236,1119,240,39,5
E02006820,5801,2839,2382,508,59,13
E02006821,4901,2251,2185,393,57,15
E02006822,2891,1331,1231,283,38,8
E02006823,2362,1221,931,180,21,9
E02006824,2226,1184,861,152,23,6
E02006825,1835,989,694,133,17,2
E02006826,4083,2064,1639,330,44,6
E02006827,4205,1874,1822,437,60,12
E02006828,2848,1279,1250,280,37,2
E02006829,2488,1261,993,208,21,5
E02006830,910,416,383,94,15,2
E02006831,1223,588,523,98,12,2
E02006832,1742,831,745,130,25,11
E02006833,4451,2231,1784,378,45,13
E02006834,1127,484,497,121,22,3
E02006835,1529,696,661,148,20,4
E02006836,1716,800,734,150,26,6
E02006837,4339,2253,1685,353,37,11
E02006838,1744,941,657,124,17,5
E02006839,3091,1633,1209,222,23,4
E02006840,2744,1382,1054,255,45,8
E02006841,12126,5832,4932,1147,181,34
E02006842,1441,720,575,124,20,2
E02006843,23923,12179,9434,1932,326,52
E02006844,12033,6184,4672,1014,133,30
E02006845,2687,1297,1111,240,36,3
E02006846,2871,1399,1165,257,40,10
E02006847,1274,705,480,75,12,2
E02006848,1102,592,432,64,14,0
E02006849,2669,1351,1086,199,29,4
E02006850,17982,9163,7203,1403,178,35
E02006851,31076,14987,13005,2598,405,81
E02006852,4425,2371,1719,290,38,7
E02006853,2777,1437,1099,201,28,12
E02006854,103915,65326,33855,3976,597,161
E02006855,2692,1307,1097,248,28,12
E02006856,9780,5202,3762,707,92,17
E02006857,4497,2096,1907,432,43,19
E02006858,1881,901,761,186,25,8
E02006859,1883,1019,707,141,10,6
E02006860,2840,1258,1178,344,45,15
E02006861,4142,2147,1601,329,56,9
E02006862,1848,923,751,149,21,4
E02006863,1513,812,563,122,12,4
E02006864,3158,1379,1423,305,42,9
E02006865,4633,2010,2078,465,63,17
E02006866,917,414,382,100,16,5
E02006867,7204,3466,3025,628,73,12
E02006868,11277,5332,4701,1059,157,28
E02006869,2143,973,929,193,40,8
E02006870,6676,3166,2845,559,90,16
E02006871,2517,1255,1008,218,28,8
E02006872,7123,3418,2919,679,92,15
E02006873,3249,1721,1265,232,27,4
E02006874,4089,2135,1608,298,40,8
E02006875,82685,45222,31139,5381,783,160
E02006876,18762,8799,8009,1637,265,52
E02006877,7651,3528,3385,655,68,15
E02006878,1440,751,561,111,15,2
E02006879,6576,3022,2747,676,103,28
E02006880,4349,1966,1889,428,59,7
E02006881,2341,1033,1001,246,53,8
E02006882,4349,1854,2020,425,44,6
E02006883,2878,1461,1151,231,30,5
E02006884,4165,1869,1760,451,72,13
E02006885,2872,1449,1151,226,39,7
E02006886,7015,3893,2573,477,58,14
E02006887,26471,14520,9920,1738,254,39
E02006888,2788,1241,1184,310,48,5
E02006889,5514,2539,2365,525,64,21
E02006890,1757,797,730,186,35,9
E02006891,1895,931,792,157,12,3
E02006892,3050,1503,1206,298,38,5
E02006893,1817,861,701,219,32,4
E02006894,6792,2940,2967,777,81,27
E02006895,5173,2604,2058,415,80,16
E02006896,15373,7522,6307,1298,210,36
E02006897,10032,5055,4029,815,106,27
E02006898,12935,6892,4921,982,110,30
E02006899,52632,27654,20387,3894,581,116
E02006900,7730,3369,3322,880,131,28
E02006901,5724,2503,2493,603,101,24
E02006902,51184,28891,18449,3277,470,97
E02006903,3526,1653,1480,335,49,9
E02006904,29318,14757,11697,2419,363,82
E02006905,11097,5302,4614,1009,143,29
E02006906,4138,1855,1789,432,54,8
E02006907,14157,6970,5801,1215,143,28
E02006908,1691,866,656,142,23,4
E02006909,2097,997,878,196,23,3
E02006910,6952,3304,2828,699,97,24
E02006911,3537,1661,1514,307,44,11
E02006912,30342,16334,11430,2216,306,56
E02006913,5869,2927,2330,506,84,22
E02006914,11071,6026,4095,786,137,27
E02006915,4774,2135,2027,509,83,20
E02006916,1557,868,554,112,20,3
E02006917,20690,12264,7016,1165,203,42
E02006918,1450,718,551,149,24,8
E02006919,2255,972,1043,211,27,2
E02006920,1514,696,642,156,18,2
E02006921,1086,581,394,92,15,4
E02006922,3195,1410,1367,362,49,7
E02006924,3072,1360,1327,323,52,10
E02006925,4312,1959,1855,413,73,12
E02006926,1451,765,573,103,7,3
E02006927,2604,1307,1052,209,28,8
E02006928,2549,1280,987,244,31,7
E02006929,7714,3816,3133,635,106,24
E02006930,3044,1473,1205,315,44,7
E02006931,5204,2661,2029,418,79,17
E02006932,26970,14675,9793,2065,357,80
E02006933,17076,9849,5938,1097,151,41
E02006934,28523,15659,10450,2011,340,63
W02000001,3011,1644,1039,278,43,7
W02000002,1278,631,500,123,19,5
W02000003,3776,1968,1433,311,55,9
W02000004,2067,1105,778,153,28,3
W02000005,2185,1160,833,165,21,6
W02000006,4635,2618,1619,345,46,7
W02000007,2769,1585,986,174,18,6
W02000008,2112,1237,701,151,18,5
W02000009,2572,1353,964,226,23,6
W02000010,6359,3675,2185,430,60,9
W02000011,6479,3762,2198,450,59,10
W02000012,2952,1608,1069,233,37,5
W02000013,1728,1000,575,128,20,5
W02000014,4642,2576,1654,346,56,10
W02000015,4512,2645,1513,307,39,8
W02000016,4089,2308,1408,329,31,13
W02000017,1794,1050,592,129,21,2
W02000018,2298,1262,823,184,27,2
W02000019,3751,2050,1345,307,43,6
W02000020,2537,1400,884,208,36,9
W02000021,3614,2061,1256,260,24,13
W02000022,2272,1153,862,218,36,3
W02000023,2088,1231,695,145,15,2
W02000024,2221,1315,726,152,22,6
W02000025,3509,1771,1386,308,35,9
W02000026,2781,1403,1058,266,44,10
W02000027,8202,4261,3114,689,111,27
W02000028,1895,970,738,148,36,3
W02000029,1414,691,575,126,18,4
W02000030,2385,1218,923,197,37,10
W02000031,2529,1151,1059,270,43,6
W02000032,2143,1128,800,185,26,4
W02000033,4890,2528,1907,393,53,9
W02000034,2751,1433,1060,219,37,2
W02000035,1758,913,640,173,26,6
W02000036,2628,1291,1043,248,39,7
W02000037,3597,1872,1390,283,37,15
W02000038,3154,1701,1185,225,32,11
W02000039,2042,1003,841,159,35,4
W02000040,2255,1228,783,214,26,4
W02000041,3558,2070,1195,271,14,8
W02000042,744,361,290,75,14,4
W02000043,2415,1182,945,246,34,8
W02000044,863,459,308,78,17,1
W02000045,5580,2696,2181,580,104,19
W02000047,2209,1096,829,229,45,10
W02000049,1368,705,521,116,21,5
W02000050,8043,4490,2883,556,95,19
W02000051,3221,1719,1203,257,38,4
W02000052,2212,1193,798,188,28,5
W02000053,2614,1376,999,212,22,5
W02000054,2020,1111,725,162,18,4
W02000055,3682,2051,1319,271,35,6
W02000056,1810,944,684,162,17,3
W02000057,2922,1492,1137,255,30,8
W02000058,1329,675,506,118,25,5
W02000059,1758,897,690,149,19,3
W02000060,4203,2080,1654,412,48,9
W02000061,4968,2464,2031,411,54,8
W02000062,1086,537,430,106,12,1
W02000063,2205,1115,861,197,27,5
W02000064,2890,1472,1143,231,39,5
W02000065,2159,1048,864,220,23,4
W02000066,11716,5814,4749,983,146,24
W02000067,781,405,296,63,14,3
W02000068,5227,2639,2090,444,46,8
W02000069,2295,1184,902,179,29,1
W02000070,4335,2479,1558,257,37,4
W02000071,1141,590,451,81,17,2
W02000072,11250,5873,4374,882,94,27
W02000073,8129,4310,3052,660,94,13
W02000074,2714,1398,1082,204,27,3
W02000075,991,535,378,70,7,1
W02000076,1360,646,565,129,16,4
W02000077,1483,803,547,109,20,4
W02000080,1747,830,704,179,31,3
W02000081,1152,544,498,96,13,1
W02000082,1134,559,443,106,24,2
W02000083,1339,658,530,119,27,5
W02000084,903,475,361,57,8,2
W02000085,8841,4577,3467,686,96,15
W02000086,1697,828,682,160,25,2
W02000087,882,398,358,105,19,2
W02000088,10068,5291,3894,757,107,19
W02000089,4100,2096,1610,333,53,8
W02000090,1127,520,480,107,11,9
W02000091,1821,939,720,147,13,2
W02000092,2191,1012,947,201,23,8
W02000093,2343,1100,969,236,34,4
W02000094,1478,705,611,142,19,1
W02000095,2356,1146,954,227,22,7
W02000096,2760,1406,1070,260,23,1
W02000097,3401,1643,1393,305,49,11
W02000098,1523,712,651,133,22,5
W02000099,5790,2791,2430,475,82,12
W02000100,2529,1219,1022,251,33,4
W02000101,1881,942,767,152,16,4
W02000102,2108,1002,867,207,26,6
W02000103,1736,776,755,174,27,4
W02000104,5183,2487,2105,494,78,19
W02000105,2832,1302,1183,305,36,6
W02000106,2544,1292,987,227,36,2
W02000107,4016,1745,1729,473,55,14
W02000108,2241,1015,898,274,45,9
W02000109,3981,1931,1648,350,41,11
W02000110,2840,1324,1167,307,36,6
W02000111,4368,2083,1782,421,67,15
W02000113,5409,2902,2016,422,58,11
W02000114,2459,1291,936,192,34,6
W02000116,2000,1057,738,173,25,7
W02000117,6856,3799,2458,489,100,10
W02000118,3956,2122,1456,317,48,13
W02000120,2871,1513,1050,251,48,9
W02000122,2039,1012,748,231,40,8
W02000123,3777,1924,1386,391,65,11
W02000124,4194,2102,1593,412,68,19
W02000125,2564,1255,967,289,43,10
W02000126,2971,1448,1147,317,40,19
W02000127,3405,1660,1352,329,52,12
W02000128,3431,1922,1210,257,38,4
W02000129,2579,1320,975,251,25,8
W02000130,8087,4286,3083,610,91,17
W02000131,3457,1745,1352,301,54,5
W02000132,3280,1644,1295,291,39,11
W02000133,2688,1320,1055,270,35,8
W02000134,2320,1102,960,213,38,7
W02000135,2464,1227,960,236,36,5
W02000136,2344,1101,940,260,33,10
W02000137,1655,775,675,178,21,6
W02000138,5063,2442,2019,500,82,20
W02000139,1839,876,737,203,18,5
W02000140,4163,2177,1593,332,49,12
W02000141,3205,1572,1285,290,50,8
W02000142,2116,1054,828,190,38,6
W02000143,2343,1120,922,255,38,8
W02000144,2854,1358,1158,290,36,12
W02000145,2911,1483,1119,273,28,8
W02000146,2017,1005,772,215,22,3
W02000147,3627,1935,1364,286,34,8
W02000148,3613,2006,1287,272,43,5
W02000149,9393,4779,3652,825,112,25
W02000151,1307,625,508,143,28,3
W02000152,2408,1155,950,249,45,9
W02000153,1775,863,687,179,37,9
W02000154,3350,1712,1225,334,59,20
W02000156,4205,2138,1579,416,56,16
W02000157,1857,922,699,191,41,4
W02000158,1031,554,366,95,11,5
W02000159,1196,584,449,130,24,9
W02000160,1159,609,427,96,20,7
W02000161,4488,2288,1709,414,62,15
W02000162,1565,755,597,182,28,3
W02000163,1522,837,537,120,25,3
W02000164,5300,2875,1904,436,66,19
W02000165,4211,2168,1593,367,65,18
W02000166,2622,1410,948,229,24,11
W02000167,2531,1226,973,260,59,13
W02000168,1472,780,542,127,19,4
W02000169,2352,1218,854,230,43,7
W02000170,5088,3052,1639,341,44,12
W02000171,2937,1621,1029,247,28,12
W02000172,3415,1830,1242,284,52,7
W02000173,1427,793,518,99,15,2
W02000174,1637,902,559,146,28,2
W02000175,3344,1765,1235,296,41,7
W02000176,5396,2750,2036,503,94,13
W02000177,10992,5788,4084,930,157,33
W02000178,1471,741,565,119,35,11
W02000179,1577,856,554,149,16,2
W02000180,3804,1983,1429,320,56,16
W02000181,7053,3821,2512,581,111,28
W02000182,2092,1086,757,215,27,7
W02000183,3540,1910,1255,312,54,9
W02000184,3380,1700,1255,365,55,5
W02000185,986,535,343,86,16,6
W02000186,924,475,336,90,21,2
W02000187,753,430,250,60,12,1
W02000188,4214,2423,1427,302,49,13
W02000189,2798,1583,953,218,36,8
W02000190,910,509,314,70,10,7
W02000191,2858,1483,1063,261,41,10
W02000192,19645,10707,7088,1497,285,68
W02000193,3341,1764,1226,288,56,7
W02000194,6769,3931,2274,475,74,15
W02000195,1165,662,409,75,13,6
W02000196,1002,511,375,101,13,2
W02000197,1959,1073,695,174,14,3
W02000198,2168,1262,738,141,22,5
W02000200,1065,531,407,101,22,4
W02000201,1286,641,466,148,22,9
W02000202,3263,1736,1172,305,45,5
W02000203,1701,880,625,170,21,5
W02000204,980,534,357,70,16,3
W02000205,3131,1584,1173,285,72,17
W02000206,5286,2805,1934,447,71,29
W02000207,672,340,252,68,8,4
W02000208,4864,2559,1814,393,76,22
W02000209,838,441,296,87,14,0
W02000210,832,433,284,95,17,3
W02000211,3534,1802,1322,324,75,11
W02000212,1363,675,528,136,22,2
W02000213,2163,1150,772,203,33,5
W02000214,2487,1242,937,239,61,8
W02000215,5528,2991,1925,491,96,25
W02000216,2543,1262,1003,221,47,10
W02000217,8304,4472,2992,692,123,25
W02000218,985,469,360,119,30,7
W02000219,2153,1039,852,222,35,5
W02000220,1337,592,548,164,30,3
W02000221,1538,715,631,162,21,9
W02000222,1016,558,362,77,16,3
W02000223,1743,913,626,175,22,7
W02000224,3000,1634,1085,230,36,15
W02000225,3202,1617,1208,305,54,18
W02000226,4329,2338,1610,324,49,8
W02000227,1083,553,404,111,14,1
W02000228,5374,2917,1927,439,76,15
W02000229,744,359,299,76,7,3
W02000230,4118,2240,1459,360,55,4
W02000231,10137,5251,3873,847,142,24
W02000232,13041,7076,4771,987,175,32
W02000233,746,362,295,73,15,1
W02000234,1529,809,573,125,20,2
W02000235,2935,1569,1074,245,40,7
W02000236,1456,725,560,153,17,1
W02000237,1898,1018,698,153,26,3
W02000238,2525,1422,886,180,34,3
W02000239,5120,2664,1930,457,44,25
W02000240,4664,2378,1830,384,61,11
W02000241,4664,2441,1727,426,57,13
W02000242,1751,897,686,141,22,5
W02000243,1520,684,616,185,31,4
W02000244,1699,861,658,152,23,5
W02000245,2754,1366,1112,233,34,9
W02000246,1384,700,537,129,17,1
W02000247,2061,1086,773,175,23,4
W02000248,4496,2171,1759,478,71,17
W02000249,2043,899,860,235,40,9
W02000250,5648,3131,2024,416,59,18
W02000251,3347,1605,1377,306,52,7
W02000252,2396,1178,913,242,46,17
W02000253,3053,1479,1227,277,62,8
W02000254,2003,1053,744,174,26,6
W02000255,1948,940,748,212,39,9
W02000256,2104,1021,810,230,30,13
W02000257,2001,1027,734,196,39,5
W02000258,905,460,347,84,9,5
W02000259,715,346,273,79,14,3
W02000260,1244,567,522,130,22,3
W02000261,2409,1140,960,262,36,11
W02000262,993,517,360,98,13,5
W02000263,2472,1305,927,200,35,5
W02000264,785,375,294,94,16,6
W02000265,2713,1338,1034,269,62,10
W02000266,911,430,374,79,25,3
W02000267,2097,1035,819,197,39,7
W02000268,2208,1066,853,238,41,10
W02000269,1731,810,676,206,32,7
W02000270,1722,866,672,156,24,4
W02000271,1868,872,713,232,41,10
W02000272,5512,2710,2147,548,87,20
W02000273,4172,2203,1524,365,66,14
W02000274,2949,1455,1164,282,40,8
W02000275,1020,519,378,105,16,2
W02000276,2678,1369,1050,207,47,5
W02000277,8416,4205,3298,748,143,22
W02000278,2018,998,818,171,26,5
W02000279,1383,707,525,125,18,8
W02000280,3297,1652,1269,315,50,11
W02000281,10454,5579,3872,847,139,17
W02000282,3896,2084,1413,321,69,9
W02000284,4554,2143,1777,509,106,19
W02000285,2322,1265,806,209,34,8
W02000286,7935,4073,3003,705,121,33
W02000287,2594,1294,985,258,45,12
W02000288,2543,1238,1013,251,32,9
W02000289,1173,554,448,135,29,7
W02000290,2331,1082,970,223,43,13
W02000291,1095,477,451,133,30,4
W02000292,1139,543,448,122,18,8
W02000293,1531,693,605,188,32,13
W02000294,1020,474,420,106,15,5
W02000295,4549,2191,1862,419,58,19
W02000296,1487,734,563,155,32,3
W02000297,2334,1045,980,260,39,10
W02000298,3394,1653,1333,343,57,8
W02000299,1501,696,602,175,25,3
W02000300,3499,1643,1415,365,62,14
W02000301,3209,1479,1337,334,51,8
W02000302,5317,2655,2068,496,86,12
W02000303,2417,1151,984,240,34,8
W02000304,1685,756,699,196,29,5
W02000305,678,330,251,88,7,2
W02000306,2119,1038,856,187,33,5
W02000307,864,407,331,110,13,3
W02000308,1245,615,489,118,20,3
W02000309,4143,2014,1650,410,55,14
W02000310,2045,1025,818,176,20,6
W02000311,3765,1901,1460,338,55,11
W02000312,1734,876,665,167,21,5
W02000313,5546,2783,2147,514,88,14
W02000314,2609,1248,1082,215,52,12
W02000315,1802,837,729,186,44,6
W02000316,2543,1182,1048,260,48,5
W02000317,3698,1844,1434,342,67,11
W02000318,2364,1148,921,246,43,6
W02000319,2173,1093,841,202,33,4
W02000320,3348,1611,1370,311,46,10
W02000321,2576,1254,1007,253,50,12
W02000322,908,396,401,89,21,1
W02000323,1734,843,706,155,23,7
W02000324,998,471,408,103,13,3
W02000325,1141,563,436,120,15,7
W02000326,4769,2277,1914,470,93,15
W02000327,2551,1224,1050,221,46,10
W02000328,3049,1420,1275,310,31,13
W02000329,2392,1121,978,237,45,11
W02000330,3689,1958,1414,275,34,8
W02000331,678,297,282,76,18,5
W02000332,8169,3993,3280,749,127,20
W02000333,960,445,407,91,16,1
W02000334,708,344,288,64,10,2
W02000335,8025,3852,3346,698,105,24
W02000336,7378,3711,2879,666,104,18
W02000337,1294,663,472,123,30,6
W02000338,2050,982,827,202,30,9
W02000339,5006,2479,2016,436,68,7
W02000340,3038,1491,1189,299,48,11
W02000341,4272,2133,1669,390,66,14
W02000342,2644,1342,1028,230,38,6
W02000343,5163,2355,2262,454,81,11
W02000344,2718,1340,1114,210,47,7
W02000345,2467,1121,1031,281,27,7
W02000346,2034,988,855,161,26,4
W02000347,3799,1936,1478,323,52,10
W02000348,1560,762,607,157,30,4
W02000349,996,420,451,101,23,1
W02000350,5685,2750,2331,523,70,11
W02000351,570,263,239,56,10,2
W02000352,2617,1213,1091,264,42,7
W02000353,1960,933,810,176,35,6
W02000354,708,322,310,69,6,1
W02000355,2350,1133,952,223,30,12
W02000356,1131,578,450,86,16,1
W02000357,2217,1066,919,185,40,7
W02000358,2866,1474,1130,228,26,8
W02000359,2255,1027,962,216,41,9
W02000360,12492,6232,4890,1141,180,49
W02000361,8478,3890,3592,842,128,26
W02000362,1239,624,483,108,22,2
W02000363,1282,566,560,127,23,6
W02000364,6505,3105,2699,594,87,20
