GeographyCode,WP7701EW0001,WP7701EW0002,WP7701EW0003,WP7701EW0004,WP7701EW0005,WP7701EW0006,WP7701EW0007,WP7701EW0008,WP7701EW0009,WP7701EW0010,WP7701EW0011,WP7701EW0012,WP7701EW0013,WP7701EW0014,WP7701EW0015,WP7701EW0016,WP7701EW0017,WP7701EW0018,WP7701EW0019,WP7701EW0020,WP7701EW0021,WP7701EW0022,WP7701EW0023,WP7701EW0024,WP7701EW0025,WP7701EW0026,WP7701EW0027,WP7701EW0028,WP7701EW0029,WP7701EW0030,WP7701EW0031,WP7701EW0032,WP7701EW0033,WP7701EW0034,WP7701EW0035,WP7701EW0036,WP7701EW0037,WP7701EW0038,WP7701EW0039,WP7701EW0040,WP7701EW0041,WP7701EW0042,WP7701EW0043,WP7701EW0044,WP7701EW0045,WP7701EW0046,WP7701EW0047,WP7701EW0048,WP7701EW0049,WP7701EW0050,WP7701EW0051,WP7701EW0052,WP7701EW0053,WP7701EW0054,WP7701EW0055,WP7701EW0056,WP7701EW0057,WP7701EW0058,WP7701EW0059,WP7701EW0060,WP7701EW0061,WP7701EW0062,WP7701EW0063,WP7701EW0064,WP7701EW0065,WP7701EW0066,WP7701EW0067,WP7701EW0068,WP7701EW0069,WP7701EW0070,WP7701EW0071,WP7701EW0072,WP7701EW0073,WP7701EW0074,WP7701EW0075,WP7701EW0076,WP7701EW0077
E02001942,1898,355,484,295,225,35,14,9,25,253,203,253,0,0,0,0,0,0,0,0,253,0,381,72,128,91,44,6,1,1,5,0,33,943,131,273,177,159,26,10,8,15,0,144,23,6,10,2,3,0,0,0,0,0,2,188,133,30,8,7,1,1,0,3,0,5,110,13,43,17,12,2,2,0,2,0,19
E02001943,1255,233,185,165,151,37,16,10,27,209,222,209,0,0,0,0,0,0,0,0,209,0,125,19,34,22,18,4,1,1,1,0,25,734,106,124,135,122,32,15,9,24,0,167,15,7,7,0,0,0,0,0,1,0,0,114,89,11,4,2,0,0,0,1,0,7,58,12,9,4,9,1,0,0,0,0,23
E02001944,1573,265,274,230,160,44,9,10,18,271,292,271,0,0,0,0,0,0,0,0,271,0,208,46,53,54,24,4,1,1,0,0,25,837,98,187,149,115,39,8,8,15,0,218,23,10,6,0,2,0,0,0,1,0,4,136,92,10,10,12,1,0,0,0,0,11,98,19,18,17,7,0,0,1,2,0,34
E02001945,1087,244,202,103,98,11,0,1,3,190,235,190,0,0,0,0,0,0,0,0,190,0,190,42,57,18,22,4,0,0,0,0,47,508,97,115,73,61,6,0,1,2,0,153,5,1,3,0,0,0,0,0,1,0,0,119,91,8,3,9,1,0,0,0,0,7,75,13,19,9,6,0,0,0,0,0,28
E02001946,2458,570,604,288,336,55,12,6,16,303,268,303,0,0,0,0,0,0,0,0,303,0,498,93,226,60,76,10,1,0,2,0,30,1192,218,293,199,213,42,10,5,9,0,203,23,5,9,3,3,0,0,0,0,0,3,299,215,40,13,20,1,0,0,3,0,7,143,39,36,13,24,2,1,1,2,0,25
E02001947,1195,296,200,184,137,38,20,7,17,120,176,120,0,0,0,0,0,0,0,0,120,0,138,31,35,30,10,0,0,0,4,0,28,707,129,140,138,111,37,19,6,13,0,114,13,4,4,1,0,0,0,0,0,0,4,145,118,8,4,6,0,0,1,0,0,8,72,14,13,11,10,1,1,0,0,0,22
E02001948,1823,472,354,296,151,36,6,2,6,223,277,223,0,0,0,0,0,0,0,0,223,0,277,59,101,71,19,1,0,0,3,0,23,950,181,209,199,108,27,6,2,3,0,215,15,8,5,1,0,0,0,0,0,0,1,228,180,18,13,10,3,0,0,0,0,4,130,44,21,12,14,5,0,0,0,0,34
E02001949,3539,560,886,686,651,180,88,47,108,160,173,160,0,0,0,0,0,0,0,0,160,0,571,82,186,138,92,13,10,3,13,0,34,2289,249,547,499,508,162,75,40,87,0,122,50,14,20,9,6,0,0,0,0,0,1,237,166,45,5,12,1,0,2,5,0,1,232,49,88,35,33,4,3,2,3,0,15
E02001950,2292,468,352,314,377,96,38,21,63,271,292,271,0,0,0,0,0,0,0,0,271,0,280,59,68,45,47,20,8,0,6,0,27,1350,195,218,239,301,71,29,20,53,0,224,23,3,7,9,3,1,0,0,0,0,0,241,182,33,5,9,1,1,0,3,0,7,127,29,26,16,17,3,0,1,1,0,34
E02001951,1133,221,150,149,160,36,9,2,11,165,230,165,0,0,0,0,0,0,0,0,165,0,125,13,25,26,22,1,0,0,0,0,38,618,96,98,104,114,34,8,2,6,0,156,6,1,1,1,1,0,0,0,1,0,1,122,92,4,5,10,1,1,0,1,0,8,97,19,22,13,13,0,0,0,3,0,27
E02001952,1416,353,243,165,127,31,13,2,9,209,264,209,0,0,0,0,0,0,0,0,209,0,162,30,37,23,18,7,0,0,1,0,46,771,154,169,136,93,24,13,2,5,0,175,15,4,4,2,3,0,0,0,1,0,1,165,135,13,1,9,0,0,0,1,0,6,94,30,20,3,4,0,0,0,1,0,36
E02001953,2596,466,545,531,387,91,37,16,45,242,236,242,0,0,0,0,0,0,0,0,242,0,313,37,101,87,42,6,4,1,5,0,30,1655,247,366,389,313,81,33,15,37,0,174,48,16,13,13,4,0,0,0,0,0,2,170,132,18,9,9,1,0,0,0,0,1,168,34,47,33,19,3,0,0,3,0,29
E02001954,1040,200,151,129,107,27,14,4,6,179,223,179,0,0,0,0,0,0,0,0,179,0,114,11,29,17,11,3,0,1,2,0,40,564,86,107,96,82,24,13,3,4,0,149,10,1,2,3,1,0,0,0,0,0,3,111,85,5,4,10,0,0,0,0,0,7,62,17,8,9,3,0,1,0,0,0,24
E02001955,1769,391,270,265,273,63,63,16,33,178,217,178,0,0,0,0,0,0,0,0,178,0,166,35,33,30,33,5,1,1,1,0,27,1113,179,188,212,222,56,58,14,31,0,153,38,16,12,6,1,0,2,0,0,0,1,165,132,17,5,8,1,0,0,0,0,2,109,29,20,12,9,1,2,1,1,0,34
E02001956,2953,662,385,380,424,105,54,35,488,213,207,213,0,0,0,0,0,0,0,0,213,0,407,54,70,41,51,9,2,1,162,0,17,1711,272,237,303,327,84,41,29,254,0,164,23,3,4,1,5,0,1,0,6,0,3,388,268,20,10,22,8,5,4,48,0,3,211,65,54,25,19,4,5,1,18,0,20
E02001957,1042,240,113,82,80,8,3,1,8,241,266,241,0,0,0,0,0,0,0,0,241,0,102,30,16,12,16,0,1,0,1,0,26,528,109,76,63,56,6,2,1,4,0,211,3,0,2,0,0,0,0,0,1,0,0,105,86,11,1,2,0,0,0,1,0,4,63,15,8,6,6,2,0,0,1,0,25
E02001958,3705,572,1003,942,292,174,97,82,109,226,208,226,0,0,0,0,0,0,0,0,226,0,410,32,202,124,10,7,4,2,9,0,20,2372,249,594,707,262,157,85,73,84,0,161,77,23,32,15,2,0,1,0,1,0,3,334,229,58,31,4,0,0,1,7,0,4,286,39,117,65,14,10,7,6,8,0,20
E02001959,3159,441,821,901,221,175,109,44,58,204,185,204,0,0,0,0,0,0,0,0,204,0,236,17,89,98,7,4,4,2,3,0,12,1935,158,490,621,196,154,99,41,48,0,128,97,25,42,27,2,0,0,0,0,0,1,305,198,56,30,3,3,2,0,3,0,10,382,43,144,125,13,14,4,1,4,0,34
E02001961,947,225,181,105,57,12,9,6,13,142,197,142,0,0,0,0,0,0,0,0,142,0,88,16,29,10,0,0,1,2,2,0,28,491,79,113,90,56,11,8,4,11,0,119,13,1,6,1,0,0,0,0,0,0,5,138,108,17,2,0,0,0,0,0,0,11,75,21,16,2,1,1,0,0,0,0,34
E02001962,1992,428,664,352,129,54,27,15,24,154,145,154,0,0,0,0,0,0,0,0,154,0,220,26,122,30,6,8,1,0,6,0,21,1117,170,393,267,108,45,20,13,13,0,88,38,6,18,8,1,0,0,0,1,0,4,253,188,46,9,2,0,1,0,1,0,6,210,38,85,38,12,1,5,2,3,0,26
E02001963,1068,257,202,117,40,17,5,6,10,214,200,214,0,0,0,0,0,0,0,0,214,0,50,11,20,4,0,1,0,0,4,0,10,600,120,147,104,39,14,5,4,3,0,164,12,4,5,2,0,0,0,0,0,0,1,124,103,11,3,0,0,0,2,1,0,4,68,19,19,4,1,2,0,0,2,0,21
E02001964,2352,400,665,472,225,97,65,29,32,157,210,157,0,0,0,0,0,0,0,0,157,0,193,20,69,59,3,3,3,1,2,0,33,1500,209,421,355,195,89,57,24,28,0,122,64,19,31,8,2,1,0,0,1,0,2,191,114,46,6,3,1,1,0,1,0,19,247,38,98,44,22,3,4,4,0,0,34
E02001965,5217,511,1160,1146,671,386,299,221,313,257,253,257,0,0,0,0,0,0,0,0,257,0,421,22,174,122,18,8,17,11,27,0,22,3633,239,683,832,614,354,268,199,263,0,181,100,13,41,30,5,3,0,1,3,0,4,312,195,67,24,5,3,3,2,8,0,5,494,42,195,138,29,18,11,8,12,0,41
E02001966,4919,861,1566,850,595,219,192,86,94,197,259,197,0,0,0,0,0,0,0,0,197,0,478,80,207,91,25,14,16,6,7,0,32,3237,390,1015,668,533,197,167,78,83,0,106,150,38,82,19,6,2,0,0,0,0,3,428,301,88,13,4,0,1,0,2,0,19,429,52,174,59,27,6,8,2,2,0,99
E02001967,3278,371,622,655,536,223,106,86,126,349,204,349,0,0,0,0,0,0,0,0,349,0,183,13,50,66,16,15,4,4,9,0,6,2239,197,423,494,483,194,94,78,105,0,171,68,11,33,17,5,0,0,0,1,0,1,190,110,47,16,2,5,2,0,6,0,2,249,40,69,62,30,9,6,4,5,0,24
E02001968,2748,549,737,510,263,82,69,52,56,199,231,199,0,0,0,0,0,0,0,0,199,0,172,23,76,27,12,2,1,3,5,0,23,1809,259,523,428,231,77,63,46,45,0,137,91,28,43,12,4,0,0,1,0,0,3,255,194,37,4,0,0,1,0,3,0,16,222,45,58,39,16,3,4,2,3,0,52
E02001969,984,223,202,105,41,13,9,3,5,183,200,183,0,0,0,0,0,0,0,0,183,0,82,19,24,11,0,2,0,1,0,0,25,498,87,140,80,40,9,8,2,5,0,127,6,1,4,0,0,0,0,0,0,0,1,131,102,15,5,0,0,0,0,0,0,9,84,14,19,9,1,2,1,0,0,0,38
E02001970,1243,262,258,201,141,27,15,16,13,137,173,137,0,0,0,0,0,0,0,0,137,0,99,21,42,18,2,0,1,1,2,0,12,776,116,173,161,132,25,14,15,5,0,135,19,4,4,7,2,0,0,0,0,0,2,139,105,15,2,3,0,0,0,6,0,8,73,16,24,13,2,2,0,0,0,0,16
E02001971,658,141,76,31,28,6,1,2,3,199,171,199,0,0,0,0,0,0,0,0,199,0,33,9,6,4,1,0,0,0,0,0,13,300,59,54,21,22,6,1,0,1,0,136,9,3,3,1,1,0,0,0,0,0,1,81,67,4,2,1,0,0,1,1,0,5,36,3,9,3,3,0,0,1,1,0,16
E02001972,3935,830,1308,460,443,154,90,70,48,222,310,222,0,0,0,0,0,0,0,0,222,0,351,53,163,50,24,6,8,4,6,0,37,2435,364,901,362,389,133,76,61,39,0,110,89,27,49,7,2,1,0,0,0,0,3,442,309,66,9,5,3,0,0,0,0,50,396,77,129,32,23,11,6,5,3,0,110
E02001973,1410,391,362,77,61,25,19,22,8,192,253,192,0,0,0,0,0,0,0,0,192,0,155,26,61,10,4,3,9,9,0,0,33,645,138,200,61,53,20,7,11,8,0,147,24,7,11,0,1,0,0,0,0,0,5,253,182,54,2,0,1,0,1,0,0,13,141,38,36,4,3,1,3,1,0,0,55
E02001974,2607,669,654,242,155,74,32,24,22,373,362,373,0,0,0,0,0,0,0,0,373,0,216,34,102,25,12,1,1,2,1,0,38,1382,274,401,175,127,69,29,22,18,0,267,50,23,13,5,1,0,1,0,0,0,7,384,281,74,10,6,0,0,0,3,0,10,202,57,64,27,9,4,1,0,0,0,40
E02001975,1099,297,125,110,62,8,8,2,2,237,248,237,0,0,0,0,0,0,0,0,237,0,51,14,15,5,1,1,0,0,0,0,15,537,112,80,96,55,6,8,1,2,0,177,14,6,3,0,1,0,0,0,0,0,4,174,146,15,4,1,0,0,0,0,0,8,86,19,12,5,4,1,0,1,0,0,44
E02001976,11386,2018,2900,2762,1850,534,410,185,352,202,173,202,0,0,0,0,0,0,0,0,202,0,1554,205,777,410,61,26,30,8,16,0,21,7147,649,1418,1976,1672,481,366,163,292,0,130,281,85,105,56,12,2,1,3,14,0,3,1108,859,145,53,16,8,4,1,15,0,7,1094,220,455,267,89,17,9,10,15,0,12
E02001977,3221,526,1059,364,399,131,64,53,67,283,275,283,0,0,0,0,0,0,0,0,283,0,401,64,182,32,36,12,7,5,18,0,45,1974,228,683,308,341,111,54,46,43,0,160,76,17,42,3,8,1,1,0,2,0,2,289,185,67,8,1,0,2,0,4,0,22,198,32,85,13,13,7,0,2,0,0,46
E02001978,1799,367,501,196,170,52,46,27,16,215,209,215,0,0,0,0,0,0,0,0,215,0,202,52,100,20,4,5,2,1,0,0,18,993,144,263,155,157,42,43,26,13,0,150,39,10,22,2,0,0,0,0,0,0,5,193,118,52,8,2,1,0,0,3,0,9,157,43,64,11,7,4,1,0,0,0,27
E02001979,1110,256,181,174,64,34,20,20,15,190,156,190,0,0,0,0,0,0,0,0,190,0,79,12,30,24,3,3,0,1,0,0,6,600,103,115,124,51,29,19,19,12,0,128,18,9,5,1,2,0,0,0,0,0,1,155,119,16,10,2,1,0,0,2,0,5,68,13,15,15,6,1,1,0,1,0,16
E02001980,764,154,90,61,23,14,2,0,2,246,172,246,0,0,0,0,0,0,0,0,246,0,34,4,10,5,1,0,0,0,1,0,13,348,81,56,42,22,9,2,0,1,0,135,6,2,2,2,0,0,0,0,0,0,0,77,59,8,5,0,0,0,0,0,0,5,53,8,14,7,0,5,0,0,0,0,19
E02001981,3462,694,1241,359,278,137,66,36,35,261,355,261,0,0,0,0,0,0,0,0,261,0,457,61,226,54,16,13,10,8,7,0,62,1896,249,774,267,241,115,55,26,17,0,152,86,18,58,4,1,0,0,0,0,0,5,467,318,82,9,2,2,0,0,9,0,45,295,48,101,25,18,7,1,2,2,0,91
E02001982,1350,203,146,198,151,67,11,14,29,300,231,300,0,0,0,0,0,0,0,0,300,0,70,5,11,32,10,1,1,0,1,0,9,768,103,105,136,120,63,10,14,26,0,191,13,5,3,1,2,1,0,0,0,0,1,101,76,11,8,3,0,0,0,0,0,3,98,14,16,21,16,2,0,0,2,0,27
E02001983,4003,775,913,831,362,262,139,96,140,256,229,256,0,0,0,0,0,0,0,0,256,0,397,33,147,118,16,39,6,9,16,0,13,2346,335,486,549,318,196,112,79,98,0,173,141,46,51,28,2,1,2,1,3,0,7,442,305,75,20,5,7,4,2,14,0,10,421,56,154,116,21,19,15,5,9,0,26
E02001984,1851,459,393,198,121,29,28,13,24,313,273,313,0,0,0,0,0,0,0,0,313,0,190,43,76,24,9,2,4,1,7,0,24,872,150,243,147,96,26,20,12,10,0,168,21,8,5,1,3,0,0,0,1,0,3,280,222,29,4,2,0,0,0,5,0,18,175,36,40,22,11,1,4,0,1,0,60
E02001985,2851,470,838,323,293,237,147,56,62,170,255,170,0,0,0,0,0,0,0,0,170,0,482,35,127,48,38,85,51,14,13,0,71,1612,163,539,243,242,143,91,40,44,0,107,63,25,26,2,1,0,0,1,2,0,6,325,215,64,5,0,2,2,1,0,0,36,199,32,82,25,12,7,3,0,3,0,35
E02001986,1716,362,316,387,159,76,19,9,11,206,171,206,0,0,0,0,0,0,0,0,206,0,135,15,29,46,6,7,0,2,2,0,28,1059,177,238,283,147,67,19,5,8,0,115,30,7,11,10,0,0,0,0,0,0,2,178,141,13,16,1,0,0,0,1,0,6,108,22,25,32,5,2,0,2,0,0,20
E02001987,1423,237,334,146,115,52,31,26,85,190,207,190,0,0,0,0,0,0,0,0,190,0,186,4,57,26,4,10,6,4,47,0,28,801,107,238,108,101,37,25,20,33,0,132,21,2,5,3,3,0,0,0,0,0,8,143,100,19,2,1,0,0,0,3,0,18,82,24,15,7,6,5,0,2,2,0,21
E02001988,25186,3967,9742,3595,3210,1659,964,829,746,246,228,246,0,0,0,0,0,0,0,0,246,0,5815,512,2876,863,450,428,299,155,175,0,57,13423,1000,4622,2306,2538,1145,621,604,491,0,96,579,139,316,69,23,3,1,13,8,0,7,3213,2062,896,72,43,14,14,21,45,0,46,1910,254,1032,285,156,69,29,36,27,0,22
E02001989,1878,418,327,352,212,100,29,31,48,195,166,195,0,0,0,0,0,0,0,0,195,0,188,27,49,74,6,9,2,3,5,0,13,1090,166,203,234,182,86,22,27,38,0,132,42,17,16,6,2,0,0,0,0,0,1,238,183,25,14,6,0,1,0,2,0,7,125,25,34,24,16,5,4,1,3,0,13
E02001990,4884,713,991,1100,655,257,192,133,203,375,265,375,0,0,0,0,0,0,0,0,375,0,464,41,179,168,29,12,6,4,9,0,16,3297,349,600,825,593,233,179,124,179,0,215,68,13,31,18,2,1,0,0,1,0,2,382,265,74,15,8,5,2,1,8,0,4,298,45,107,74,23,6,5,4,6,0,28
E02001991,3537,612,904,594,368,181,66,41,53,489,229,489,0,0,0,0,0,0,0,0,489,0,274,20,114,73,20,6,6,3,7,0,25,1956,243,528,429,317,155,53,33,36,0,162,129,41,59,17,4,0,0,0,0,0,8,377,265,86,8,1,2,2,0,3,0,10,312,43,117,67,26,18,5,5,7,0,24
E02001992,3909,545,742,913,627,174,165,130,124,246,243,246,0,0,0,0,0,0,0,0,246,0,298,31,105,91,14,5,9,2,5,0,36,2692,251,486,699,554,164,148,120,112,0,158,87,19,35,18,10,1,0,0,1,0,3,275,207,35,14,0,1,3,0,1,0,14,311,37,81,91,49,3,5,8,5,0,32
E02001993,9042,759,1692,2206,1798,953,323,458,419,270,164,270,0,0,0,0,0,0,0,0,270,0,748,24,140,329,71,81,20,39,28,0,16,6879,386,1270,1607,1618,833,296,397,358,0,114,187,38,77,44,11,6,1,3,2,0,5,400,242,71,38,10,4,1,7,14,0,13,558,69,134,188,88,29,5,12,17,0,16
E02001994,1160,235,210,121,43,16,9,2,4,259,261,259,0,0,0,0,0,0,0,0,259,0,92,14,41,18,1,1,1,0,1,0,15,548,84,121,90,40,15,6,2,3,0,187,21,6,6,1,0,0,0,0,0,0,8,159,122,23,2,1,0,0,0,0,0,11,81,9,19,10,1,0,2,0,0,0,40
E02001995,8194,972,1807,1759,1515,667,437,315,291,190,241,190,0,0,0,0,0,0,0,0,190,0,467,47,193,120,22,15,16,5,22,0,27,6216,426,1231,1435,1409,617,395,290,252,0,161,201,49,78,44,14,3,2,0,1,0,10,519,366,90,27,10,2,2,3,8,0,11,601,84,215,133,60,30,22,17,8,0,32
E02001996,1931,290,409,498,249,73,43,23,10,136,200,136,0,0,0,0,0,0,0,0,136,0,188,13,57,62,11,3,1,0,3,0,38,1239,99,297,382,221,64,39,22,7,0,108,34,5,12,9,6,0,0,0,0,0,2,200,153,16,11,5,2,1,1,0,0,11,134,20,27,34,6,4,2,0,0,0,41
E02001997,981,156,78,82,34,10,6,8,1,372,234,372,0,0,0,0,0,0,0,0,372,0,42,0,10,11,1,1,1,0,0,0,18,421,76,53,62,29,6,5,6,1,0,183,11,5,1,2,0,0,0,0,0,0,3,83,62,9,4,1,1,0,1,0,0,5,52,13,5,3,3,2,0,1,0,0,25
E02001998,1246,257,220,172,83,40,8,5,12,271,178,271,0,0,0,0,0,0,0,0,271,0,56,5,13,19,3,1,0,0,0,0,15,697,107,173,142,77,39,8,5,8,0,138,21,5,9,4,0,0,0,0,1,0,2,148,126,9,3,0,0,0,0,2,0,8,53,14,16,4,3,0,0,0,1,0,15
E02001999,9117,782,2687,1993,1449,659,241,262,544,327,173,327,0,0,0,0,0,0,0,0,327,0,1473,38,454,463,231,83,12,17,153,0,22,5528,192,1466,1292,1106,547,219,231,356,0,119,536,82,332,71,33,5,0,1,9,0,3,773,439,240,53,13,1,1,1,15,0,10,480,31,195,114,66,23,9,12,11,0,19
E02002000,1638,304,305,361,142,36,10,12,15,201,252,201,0,0,0,0,0,0,0,0,201,0,98,15,25,35,5,2,0,0,3,0,13,1065,173,223,281,133,30,8,12,11,0,194,38,19,6,6,2,0,1,0,1,0,3,121,74,24,11,1,2,0,0,0,0,9,115,23,27,28,1,2,1,0,0,0,33
E02002001,1640,422,289,308,123,41,14,13,29,190,211,190,0,0,0,0,0,0,0,0,190,0,147,29,63,34,10,2,0,0,2,0,7,962,201,186,233,93,37,13,10,17,0,172,23,2,6,6,2,0,0,0,5,0,2,198,162,8,8,8,2,1,0,3,0,6,120,28,26,27,10,0,0,3,2,0,24
E02002002,1248,311,206,183,50,17,2,2,10,290,177,290,0,0,0,0,0,0,0,0,290,0,89,21,28,24,2,1,0,0,0,0,13,670,165,147,137,44,16,2,2,10,0,147,7,2,2,0,0,0,0,0,0,0,3,119,97,9,7,2,0,0,0,0,0,4,73,26,20,15,2,0,0,0,0,0,10
E02002003,1462,382,224,209,55,9,5,8,6,255,309,255,0,0,0,0,0,0,0,0,255,0,101,14,41,31,4,1,0,1,2,0,7,788,173,140,153,48,8,5,7,4,0,250,11,3,1,7,0,0,0,0,0,0,0,188,163,14,3,0,0,0,0,0,0,8,119,29,28,15,3,0,0,0,0,0,44
E02002004,1112,218,174,211,53,24,6,3,5,170,248,170,0,0,0,0,0,0,0,0,170,0,69,11,20,14,5,0,0,0,0,0,19,668,107,127,181,46,24,6,3,2,0,172,8,1,1,4,0,0,0,0,0,0,2,92,75,11,0,0,0,0,0,2,0,4,105,24,15,12,2,0,0,0,1,0,51
E02002005,5092,687,1255,1387,547,134,55,55,554,202,216,202,0,0,0,0,0,0,0,0,202,0,768,47,244,194,68,6,0,1,180,0,28,3229,323,814,1025,445,122,53,46,249,0,152,80,11,21,26,3,0,0,0,18,0,1,424,256,59,29,6,0,2,5,63,0,4,389,50,117,113,25,6,0,3,44,0,31
E02002006,1123,253,182,146,58,24,3,1,10,200,246,200,0,0,0,0,0,0,0,0,200,0,56,12,13,11,3,0,0,0,0,0,17,644,123,137,116,50,23,3,0,8,0,184,3,1,1,1,0,0,0,0,0,0,0,113,84,12,4,1,1,0,1,1,0,9,107,33,19,14,4,0,0,0,1,0,36
E02002007,1400,377,213,135,70,28,5,6,11,275,280,275,0,0,0,0,0,0,0,0,275,0,58,16,16,11,3,1,0,0,1,0,10,818,201,166,109,58,24,5,6,7,0,242,6,2,2,0,1,0,0,0,0,0,1,167,136,19,6,0,0,0,0,3,0,3,76,22,10,9,8,3,0,0,0,0,24
E02002008,1826,373,319,300,116,48,14,25,18,331,282,331,0,0,0,0,0,0,0,0,331,0,112,22,43,21,7,4,0,0,3,0,12,1102,213,207,255,99,42,13,21,14,0,238,20,6,7,6,0,0,0,1,0,0,0,148,111,22,8,2,1,0,0,1,0,3,113,21,40,10,8,1,1,3,0,0,29
E02002009,1867,368,577,416,117,21,13,5,8,155,187,155,0,0,0,0,0,0,0,0,155,0,393,54,186,104,20,2,1,0,2,0,24,968,148,302,274,85,18,10,3,3,0,125,11,2,1,4,0,0,0,0,0,0,4,181,131,34,7,2,0,0,2,0,0,5,159,33,54,27,10,1,2,0,3,0,29
E02002010,7049,998,2189,2213,734,200,78,38,180,208,211,208,0,0,0,0,0,0,0,0,208,0,834,113,341,265,54,4,5,0,29,0,23,4955,471,1513,1757,644,189,69,37,119,0,156,82,15,35,14,1,0,0,0,15,0,2,495,330,104,44,5,1,0,0,6,0,5,475,69,196,133,30,6,4,1,11,0,25
E02002011,6245,946,2033,1520,698,207,77,75,207,256,226,256,0,0,0,0,0,0,0,0,256,0,391,24,147,157,34,5,1,0,18,0,5,4603,608,1509,1197,612,180,71,71,156,0,199,138,34,71,25,3,0,1,1,3,0,0,345,207,101,20,4,2,2,0,8,0,1,512,73,205,121,45,20,2,3,22,0,21
E02002012,6355,843,2517,1520,801,175,56,36,52,154,201,154,0,0,0,0,0,0,0,0,154,0,714,78,353,209,51,2,2,4,7,0,8,4486,328,1798,1203,701,170,51,31,39,0,165,54,10,26,9,9,0,0,0,0,0,0,476,355,77,22,7,1,0,0,6,0,8,471,72,263,77,33,2,3,1,0,0,20
E02002013,1866,477,404,317,121,21,11,0,15,306,194,306,0,0,0,0,0,0,0,0,306,0,143,14,62,45,12,0,1,0,0,0,9,1064,232,277,252,96,21,8,0,13,0,165,11,7,1,0,1,0,0,0,0,0,2,236,194,27,6,1,0,0,0,2,0,6,106,30,37,14,11,0,2,0,0,0,12
E02002014,4677,590,1340,1527,503,150,84,43,64,173,203,173,0,0,0,0,0,0,0,0,173,0,405,48,165,127,35,2,2,1,7,0,18,3479,327,978,1279,442,142,79,41,48,0,143,33,4,17,9,1,1,0,0,1,0,0,243,154,58,15,2,1,1,0,2,0,10,344,57,122,97,23,4,2,1,6,0,32
E02002015,2245,409,490,421,283,106,42,43,59,189,203,189,0,0,0,0,0,0,0,0,189,0,151,11,55,45,21,2,0,1,2,0,14,1539,208,366,340,241,94,38,41,52,0,159,35,14,12,4,4,0,0,0,0,0,1,187,145,24,9,2,0,0,0,2,0,5,144,31,33,23,15,10,4,1,3,0,24
E02002016,3137,531,1139,583,302,91,45,16,56,164,210,164,0,0,0,0,0,0,0,0,164,0,192,23,91,44,17,2,1,0,2,0,12,2204,281,833,470,260,83,42,15,53,0,167,67,17,37,7,2,1,0,0,0,0,3,246,164,55,10,1,2,2,1,1,0,10,264,46,123,52,22,3,0,0,0,0,18
E02002017,3961,725,1230,929,394,103,60,20,47,205,248,205,0,0,0,0,0,0,0,0,205,0,285,32,127,79,25,2,1,1,1,0,17,2721,365,865,747,340,95,57,17,42,0,193,53,7,31,11,1,0,0,0,0,0,3,370,265,65,22,5,1,0,0,2,0,10,327,56,142,70,23,5,2,2,2,0,25
E02002018,1672,439,249,183,83,12,6,4,8,370,318,370,0,0,0,0,0,0,0,0,370,0,36,6,13,9,0,1,0,0,0,0,7,976,249,200,155,75,10,6,4,8,0,269,10,6,2,0,0,1,0,0,0,0,1,171,146,10,7,3,0,0,0,0,0,5,109,32,24,12,5,0,0,0,0,0,36
E02002019,2666,399,895,523,246,69,37,17,58,193,229,193,0,0,0,0,0,0,0,0,193,0,148,13,51,34,18,4,0,0,14,0,14,1828,221,664,429,208,61,37,16,35,0,157,59,13,36,7,1,0,0,0,1,0,1,179,106,44,5,6,0,0,0,2,0,16,259,46,100,48,13,4,0,1,6,0,41
E02002020,2411,533,529,384,186,45,15,7,18,353,341,353,0,0,0,0,0,0,0,0,353,0,97,14,30,25,12,5,0,0,0,0,11,1597,335,429,316,150,40,14,7,12,0,294,21,8,11,0,0,0,0,0,1,0,1,180,142,17,7,6,0,0,0,3,0,5,163,34,42,36,18,0,1,0,2,0,30
E02002021,15915,2426,6906,3443,1799,390,212,162,190,184,203,184,0,0,0,0,0,0,0,0,184,0,2452,231,1274,626,249,10,10,10,27,0,15,10618,1132,4590,2501,1423,360,184,134,140,0,154,151,30,80,23,5,2,3,1,2,0,5,1175,800,255,55,35,3,5,5,12,0,5,1335,233,707,238,87,15,10,12,9,0,24
E02002022,2652,646,738,413,235,50,23,21,22,246,258,246,0,0,0,0,0,0,0,0,246,0,144,22,61,32,14,1,1,0,0,0,13,1719,351,529,330,203,47,15,20,20,0,204,59,23,23,6,2,0,0,0,1,0,4,275,200,53,12,4,0,1,0,0,0,5,209,50,72,33,12,2,6,1,1,0,32
E02002023,667,104,92,43,41,13,2,3,5,189,175,189,0,0,0,0,0,0,0,0,189,0,18,4,0,3,2,0,0,0,0,0,9,380,55,80,37,37,13,2,3,5,0,148,3,2,1,0,0,0,0,0,0,0,0,44,34,2,1,0,0,0,0,0,0,7,33,9,9,2,2,0,0,0,0,0,11
E02002024,1588,325,358,182,106,19,5,2,9,270,312,270,0,0,0,0,0,0,0,0,270,0,111,19,46,23,5,0,1,0,0,0,17,917,152,247,135,96,18,4,2,8,0,255,10,3,4,1,0,0,0,0,0,0,2,161,125,23,2,2,0,0,0,1,0,8,119,26,38,21,3,1,0,0,0,0,30
