GeographyCode,WP101EW0001
E00029659,279
E00029660,17
E00029661,44
E00029662,41
E00029663,20
E00029664,44
E00029665,112
E00029666,61
E00029667,35
E00029668,30
E00029669,166
E00029670,32
E00029671,29
E00029672,32
E00029673,171
E00029674,34
E00029675,6
E00029676,46
E00029677,45
E00029678,50
E00029679,90
E00029680,105
E00029681,40
E00029682,23
E00029683,15
E00029684,37
E00029685,82
E00029686,47
E00029687,255
E00029688,24
E00029689,202
E00029690,103
E00029691,26
E00029692,80
E00029693,29
E00029694,58
E00029695,43
E00029696,27
E00029697,33
E00029698,21
E00029699,183
E00029700,81
E00029701,1624
E00029702,29
E00029703,28
E00029704,33
E00029705,40
E00029706,160
E00029707,223
E00029708,41
E00029709,27
E00029710,38
E00029711,37
E00029712,108
E00029713,47
E00029714,137
E00029715,20
E00029716,71
E00029717,239
E00029718,27
E00029719,43
E00029720,33
E00029721,65
E00029722,116
E00029723,328
E00029724,63
E00029725,29
E00029726,24
E00029727,30
E00029728,792
E00029729,20
E00029730,38
E00029731,56
E00029732,98
E00029733,362
E00029734,35
E00029735,53
E00029736,983
E00029737,21
E00029738,470
E00029739,20
E00029740,19
E00029741,24
E00029742,32
E00029743,217
E00029744,69
E00029745,24
E00029746,28
E00029747,32
E00029748,17
E00029749,20
E00029750,16
E00029751,29
E00029752,92
E00029753,28
E00029754,55
E00029755,17
E00029756,27
E00029757,27
E00029758,16
E00029759,30
E00029760,125
E00029761,27
E00029762,16
E00029763,39
E00029764,168
E00029765,37
E00029767,44
E00029768,204
E00029769,293
E00029770,423
E00029771,97
E00029772,60
E00029773,435
E00029774,22
E00029775,26
E00029776,33
E00029777,161
E00029778,23
E00029779,99
E00029780,27
E00029781,103
E00029782,19
E00029783,275
E00029784,49
E00029785,28
E00029786,43
E00029787,30
E00029788,194
E00029789,47
E00029790,86
E00029791,36
E00029792,72
E00029793,37
E00029794,39
E00029795,57
E00029796,21
E00029797,226
E00029798,125
E00029799,25
E00029800,67
E00029801,19
E00029802,79
E00029803,164
E00029804,20
E00029805,56
E00029806,37
E00029807,23
E00029808,42
E00029809,56
E00029810,16
E00029811,18
E00029812,19
E00029813,30
E00029814,25
E00029815,173
E00029816,29
E00029817,38
E00029818,10
E00029819,106
E00029820,59
E00029821,12
E00029822,44
E00029823,28
E00029824,32
E00029825,27
E00029826,114
E00029827,23
E00029828,80
E00029829,25
E00029830,13
E00029831,11
E00029832,11
E00029833,29
E00029834,27
E00029835,11
E00029837,17
E00029838,33
E00029839,24
E00029840,35
E00029841,100
E00029842,25
E00029843,23
E00029844,27
E00029845,214
E00029846,270
E00029847,251
E00029848,105
E00029849,46
E00029850,28
E00029851,83
E00029852,37
E00029853,39
E00029854,50
E00029855,39
E00029856,25
E00029857,30
E00029858,330
E00029859,27
E00029860,30
E00029861,62
E00029862,18
E00029863,38
E00029864,74
E00029865,16
E00029866,136
E00029867,15
E00029868,23
E00029869,27
E00029870,38
E00029871,238
E00029872,33
E00029873,46
E00029874,20
E00029875,43
E00029876,23
E00029877,36
E00029878,63
E00029879,49
E00029880,71
E00029881,187
E00029882,32
E00029883,30
E00029884,83
E00029885,18
E00029886,185
E00029887,313
E00029888,54
E00029889,312
E00029890,107
E00029891,98
E00029892,30
E00029893,27
E00029894,38
E00029895,13
E00029896,128
E00029897,160
E00029898,131
E00029899,67
E00029900,84
E00029901,97
E00029902,28
E00029903,29
E00029904,71
E00029905,120
E00029906,15
E00029907,22
E00029908,395
E00029909,57
E00029910,110
E00029911,25
E00029912,44
E00029913,31
E00029914,12
E00029915,45
E00029916,19
E00029917,12
E00029918,24
E00029919,28
E00029920,37
E00029921,101
E00029922,107
E00029923,96
E00029924,39
E00029925,45
E00029926,20
E00029927,29
E00029928,41
E00029929,44
E00029930,169
E00029931,96
E00029932,132
E00029933,112
E00029934,59
E00029935,23
E00029936,55
E00029937,59
E00029938,72
E00029939,47
E00029940,50
E00029941,64
E00029942,294
E00029943,27
E00029944,40
E00029945,21
E00029946,117
E00029947,47
E00029948,19
E00029949,18
E00029950,20
E00029951,51
E00029952,19
E00029953,17
E00029954,285
E00029955,24
E00029956,151
E00029957,71
E00029958,48
E00029959,301
E00029960,62
E00029961,385
E00029962,238
E00029963,19
E00029964,278
E00029965,5
E00029966,78
E00029967,13
E00029968,57
E00029969,20
E00029970,625
E00029971,68
E00029972,158
E00029973,12
E00029974,34
E00029975,10
E00029976,2070
E00029977,25
E00029978,425
E00029979,22
E00029980,31
E00029981,15
E00029982,444
E00029983,22
E00029984,23
E00029985,356
E00029986,32
E00029987,31
E00029988,84
E00029989,303
E00029990,940
E00029991,278
E00029992,23
E00029993,46
E00029994,21
E00029995,28
E00029996,23
E00029997,21
E00029998,95
E00029999,12
E00030000,42
E00030001,31
E00030002,36
E00030003,27
E00030004,107
E00030005,25
E00030006,52
E00030007,69
E00030008,201
E00030009,58
E00030010,495
E00030011,305
E00030012,26
E00030013,36
E00030014,63
E00030015,58
E00030016,17
E00030017,26
E00030018,36
E00030019,33
E00030020,167
E00030021,21
E00030022,36
E00030023,67
E00030024,50
E00030025,29
E00030026,53
E00030027,28
E00030028,22
E00030029,32
E00030030,92
E00030031,119
E00030032,41
E00030033,38
E00030034,95
E00030035,41
E00030036,212
E00030037,41
E00030038,30
E00030039,51
E00030040,92
E00030041,52
E00030042,964
E00030043,100
E00030044,33
E00030045,19
E00030046,32
E00030047,126
E00030048,11
E00030049,392
E00030050,82
E00030051,47
E00030052,379
E00030053,22
E00030054,42
E00030055,18
E00030056,59
E00030057,12
E00030058,19
E00030059,30
E00030060,18
E00030061,50
E00030062,65
E00030063,30
E00030064,36
E00030065,26
E00030066,21
E00030067,14
E00030068,42
E00030069,27
E00030070,18
E00030071,12
E00030072,35
E00030073,12
E00030074,20
E00030075,84
E00030076,13
E00030077,27
E00030078,29
E00030079,23
E00030080,17
E00030081,45
E00030082,11
E00030083,28
E00030084,755
E00030085,40
E00030086,81
E00030087,32
E00030088,106
E00030089,77
E00030090,76
E00030091,186
E00030092,13
E00030093,79
E00030095,62
E00030096,124
E00030097,71
E00030098,26
E00030099,257
E00030100,22
E00030101,805
E00030102,32
E00030103,313
E00030104,69
E00030105,133
E00030106,32
E00030107,68
E00030108,79
E00030109,17
E00030110,18
E00030111,9
E00030112,145
E00030113,33
E00030114,25
E00030115,29
E00030116,28
E00030117,15
E00030118,38
E00030119,17
E00030121,18
E00030123,14
E00030124,17
E00030125,16
E00030126,12
E00030127,52
E00030128,712
E00030129,16
E00030130,588
E00030131,153
E00030132,759
E00030133,437
E00030134,63
E00030135,60
E00030136,20
E00030137,2036
E00030138,21
E00030139,135
E00030140,768
E00030141,12
E00030142,49
E00030143,253
E00030144,66
E00030145,37
E00030146,146
E00030147,570
E00030148,97
E00030149,75
E00030150,1599
E00030151,4626
E00030152,2352
E00030153,57
E00030154,59
E00030155,84
E00030156,226
E00030157,15
E00030158,18
E00030159,22
E00030160,18
E00030161,21
E00030162,38
E00030163,29
E00030164,72
E00030165,64
E00030166,31
E00030167,27
E00030168,28
E00030169,37
E00030170,59
E00030171,36
E00030172,30
E00030173,161
E00030174,33
E00030175,17
E00030176,72
E00030177,41
E00030178,31
E00030179,19
E00030180,54
E00030181,24
E00030182,35
E00030183,112
E00030184,14
E00030185,47
E00030186,19
E00030187,133
E00030188,22
E00030189,53
E00030190,47
E00030191,60
E00030192,39
E00030193,13
E00030194,21
E00030195,330
E00030196,23
E00030197,27
E00030198,150
E00030199,138
E00030200,37
E00030201,178
E00030202,15
E00030203,24
E00030204,24
E00030205,45
E00030206,24
E00030207,35
E00030208,159
E00030209,22
E00030210,36
E00030211,98
E00030212,247
E00030213,349
E00030214,41
E00030215,67
E00030216,809
E00030217,238
E00030218,44
E00030219,22
E00030220,108
E00030221,21
E00030222,17
E00030223,29
E00030224,322
E00030225,33
E00030226,24
E00030227,13
E00030228,11
E00030229,75
E00030230,38
E00030231,23
E00030232,23
E00030233,105
E00030234,22
E00030235,31
E00030236,20
E00030237,83
E00030238,16
E00030239,31
E00030240,11
E00030241,19
E00030242,23
E00030243,28
E00030244,31
E00030245,29
E00030246,25
E00030247,771
E00030248,100
E00030249,105
E00030250,12
E00030251,21
E00030252,44
E00030253,112
E00030254,54
E00030255,36
E00030256,25
E00030257,177
E00030258,38
E00030259,19
E00030260,26
E00030261,22
E00030262,24
E00030263,17
E00030264,41
E00030265,41
E00030266,61
E00030267,21
E00030268,125
E00030269,31
E00030270,25
E00030271,47
E00030272,413
E00030273,17
E00030274,15
E00030275,811
E00030276,43
E00030277,140
E00030278,53
E00030279,135
E00030280,33
E00030281,16
E00030282,23
E00030283,69
E00030284,17
E00030285,76
E00030286,21
E00030287,41
E00030288,10
E00030289,14
E00030290,83
E00030291,23
E00030292,62
E00030293,16
E00030294,46
E00030295,61
E00030296,26
E00030297,13
E00030298,32
E00030299,53
E00030300,18
E00030301,29
E00030302,70
E00030303,32
E00030304,37
E00030305,20
E00030306,19
E00030307,23
E00030308,30
E00030309,11
E00030310,7
E00030311,18
E00030312,10
E00030313,14
E00030314,32
E00030315,22
E00030316,18
E00030317,11
E00030318,23
E00030319,132
E00030320,9
E00030321,225
E00030322,35
E00030323,1043
E00030324,77
E00030325,15
E00030326,44
E00030327,30
E00030328,30
E00030329,29
E00030330,319
E00030331,301
E00030332,46
E00030333,298
E00030334,18
E00030335,101
E00030336,67
E00030337,17
E00030338,19
E00030339,1452
E00030340,10
E00030341,34
E00030342,25
E00030343,14
E00030344,21
E00030345,22
E00030346,39
E00030347,20
E00030348,30
E00030349,14
E00030350,47
E00030351,86
E00030352,76
E00030353,58
E00030354,23
E00030355,24
E00030356,61
E00030357,91
E00030358,46
E00030359,135
E00030360,23
E00030361,35
E00030362,30
E00030363,23
E00030364,43
E00030365,30
E00030366,28
E00030367,26
E00030368,50
E00030369,30
E00030371,28
E00030372,121
E00030373,13
E00030374,181
E00030375,13
E00030376,55
E00030377,67
E00030378,27
E00030379,835
E00030380,71
E00030381,18
E00030382,42
E00030383,21
E00030384,21
E00030385,23
E00030386,89
E00030387,21
E00030388,107
E00030389,42
E00030390,43
E00030391,198
E00030392,54
E00030393,51
E00030394,160
E00030395,34
E00030396,17
E00030397,32
E00030398,27
E00030399,52
E00030400,28
E00030401,32
E00030402,16
E00030403,30
E00030404,22
E00030405,35
E00030406,25
E00030407,101
E00030408,19
E00030409,51
E00030410,27
E00030411,21
E00030412,29
E00030413,31
E00030414,20
E00030415,19
E00030416,161
E00030417,18
E00030418,71
E00030419,14
E00030420,22
E00030421,30
E00030422,20
E00030423,28
E00030424,20
E00030425,71
E00030426,21
E00030427,23
E00030428,15
E00030429,41
E00030430,117
E00030431,30
E00030432,213
E00030433,14
E00030434,22
E00030435,28
E00030436,17
E00030437,9
E00030438,51
E00030439,7
E00030440,178
E00030441,71
E00030442,16
E00030443,324
E00030444,29
E00030445,2238
E00030446,25
E00030447,11
E00030448,234
E00030449,243
E00030450,71
E00030451,48
E00030452,58
E00030453,25
E00030454,172
E00030455,38
E00030456,25
E00030457,40
E00030458,30
E00030459,135
E00030460,25
E00030461,113
E00030462,27
E00030463,44
E00030464,196
E00030465,30
E00030466,167
E00030467,15
E00030468,87
E00030469,39
E00030470,28
E00030471,292
E00030472,22
E00030473,30
E00030474,614
E00030475,325
E00030476,175
E00030477,33
E00030478,14
E00030479,273
E00030480,173
E00030481,368
E00030482,92
E00030483,31
E00030484,424
E00030485,33
E00030486,57
E00030487,8
E00030488,16
E00030489,87
E00030490,40
E00030491,18
E00030492,11
E00030493,28
E00030494,14
E00030495,77
E00030496,21
E00030497,18
E00030498,11
E00030499,38
E00030500,21
E00030501,8
E00030502,23
E00030503,466
E00030504,102
E00030506,44
E00030507,23
E00030508,622
E00030509,26
E00030510,23
E00030511,31
E00030512,20
E00030513,38
E00030514,476
E00030515,754
E00030516,157
E00030517,28
E00030518,9
E00030519,85
E00030520,21
E00030521,18
E00030522,268
E00030523,193
E00030524,34
E00030525,46
E00030526,133
E00030527,30
E00030528,13
E00030529,69
E00030530,17
E00030531,11
E00030532,46
E00030533,19
E00030534,1142
E00030535,21
E00030536,562
E00030537,13
E00030538,261
E00030539,22
E00030540,37
E00030541,14
E00030542,96
E00030543,22
E00030544,81
E00030545,15
E00030546,18
E00030547,53
E00030548,37
E00030549,28
E00030550,36
E00030551,24
E00030552,31
E00030553,124
E00030554,208
E00030555,51
E00030556,13
E00030557,430
E00030558,293
E00030559,39
E00030560,157
E00030561,46
E00030562,18
E00030563,14
E00030564,682
E00030565,20
E00030566,49
E00030567,25
E00030568,205
E00030569,21
E00030571,254
E00030572,151
E00030573,234
E00030574,15
E00030575,362
E00030576,52
E00030577,23
E00030578,28
E00030579,29
E00030580,13
E00030581,166
E00030582,322
E00030583,17
E00030585,23
E00030586,51
E00030587,66
E00030588,55
E00030589,18
E00030590,22
E00030591,47
E00030592,211
E00030593,60
E00030594,18
E00030595,241
E00030596,54
E00030597,57
E00030598,45
E00030599,32
E00030600,15
E00030601,23
E00030602,27
E00030603,28
E00030604,29
E00030605,23
E00030606,35
E00030607,33
E00030608,141
E00030609,15
E00030610,109
E00030611,89
E00030612,17
E00030613,32
E00030614,30
E00030615,299
E00030616,113
E00030617,20
E00030618,85
E00030619,49
E00030620,43
E00030621,25
E00030622,19
E00030623,69
E00030624,215
E00030625,516
E00030626,89
E00030627,115
E00030628,784
E00030629,94
E00030630,13
E00030632,78
E00030633,116
E00030634,9
E00030635,49
E00030636,66
E00030637,33
E00030638,13
E00030639,27
E00030640,15
E00030641,21
E00030642,21
E00030643,73
E00030644,64
E00030645,138
E00030646,242
E00030647,36
E00030648,15
E00030649,24
E00030650,23
E00030651,37
E00030652,39
E00030653,17
E00030654,138
E00030655,52
E00030656,21
E00030657,47
E00030658,43
E00030659,54
E00030660,15
E00030661,50
E00030663,37
E00030664,144
E00030665,59
E00030666,38
E00030667,69
E00030668,38
E00030669,16
E00030670,56
E00030671,16
E00030672,36
E00030673,37
E00030674,41
E00030675,291
E00030676,22
E00030677,94
E00030678,118
E00030679,46
E00030680,72
E00030681,14
E00030682,119
E00030684,118
E00030685,62
E00030686,161
E00030687,26
E00030688,41
E00030689,20
E00030690,51
E00030691,11
E00030692,105
E00030693,118
E00030694,76
E00030695,22
E00030696,46
E00030697,33
E00030699,16
E00030700,26
E00030701,20
E00030703,36
E00030704,25
E00030705,79
E00030706,71
E00030707,25
E00030708,32
E00030709,90
E00030710,48
E00030711,24
E00030712,18
E00030713,26
E00030714,55
E00030715,71
E00030717,30
E00030718,32
E00030719,26
E00030720,56
E00030721,11
E00030722,15
E00030723,21
E00030724,22
E00030725,236
E00030726,12
E00030727,22
E00030728,24
E00030729,28
E00030730,31
E00030731,358
E00030732,103
E00030733,339
E00030734,162
E00030735,13
E00030736,34
E00030737,131
E00030738,38
E00030739,18
E00030740,225
E00030741,86
E00030742,21
E00030743,99
E00030744,113
E00030745,27
E00030746,214
E00030747,36
E00030748,105
E00030749,29
E00030750,42
E00030751,20
E00030752,62
E00030753,84
E00030754,29
E00030755,41
E00030756,39
E00030757,27
E00030758,25
E00030759,33
E00030760,49
E00030761,81
E00030762,127
E00030763,58
E00030764,18
E00030765,68
E00030766,25
E00030767,25
E00030768,178
E00030769,19
E00030770,14
E00030771,36
E00030772,268
E00030773,45
E00030774,71
E00030775,281
E00030776,29
E00030777,118
E00030778,763
E00030779,53
E00030780,153
E00030781,2852
E00030782,1517
E00030783,82
E00030784,106
E00030785,25
E00030786,960
E00030787,24
E00030788,46
E00030789,52
E00030790,243
E00030791,33
E00030792,67
E00030793,68
E00030795,361
E00030796,106
E00030797,24
E00030798,161
E00030799,19
E00030800,43
E00030801,688
E00030802,820
E00030803,48
E00030804,67
E00030805,36
E00030806,91
E00030807,62
E00030808,602
E00030809,33
E00030810,46
E00030811,40
E00030812,52
E00030813,51
E00030814,39
E00030815,34
E00030816,172
E00030817,356
E00030818,25
E00030819,104
E00030820,61
E00030821,62
E00030822,40
E00030823,18
E00030824,111
E00030825,47
E00030826,1762
E00030827,76
E00030828,48
E00030829,108
E00030830,48
E00030831,55
E00030832,127
E00030833,52
E00030834,34
E00030835,272
E00030836,190
E00030837,43
E00030838,91
E00030839,193
E00030840,114
E00030841,55
E00030842,122
E00030843,81
E00030844,89
E00030845,90
E00030846,157
