GeographyCode,WP6604EW0001,WP6604EW0002,WP6604EW0003,WP6604EW0004,WP6604EW0005,WP6604EW0006,WP6604EW0007,WP6604EW0008,WP6604EW0009,WP6604EW0010,WP6604EW0011,WP6604EW0012,WP6604EW0013,WP6604EW0014,WP6604EW0015,WP6604EW0016,WP6604EW0017,WP6604EW0018,WP6604EW0019,WP6604EW0020,WP6604EW0021,WP6604EW0022,WP6604EW0023,WP6604EW0024,WP6604EW0025,WP6604EW0026,WP6604EW0027,WP6604EW0028,WP6604EW0029,WP6604EW0030,WP6604EW0031,WP6604EW0032,WP6604EW0033,WP6604EW0034,WP6604EW0035,WP6604EW0036,WP6604EW0037,WP6604EW0038,WP6604EW0039,WP6604EW0040,WP6604EW0041,WP6604EW0042,WP6604EW0043,WP6604EW0044,WP6604EW0045,WP6604EW0046,WP6604EW0047,WP6604EW0048,WP6604EW0049,WP6604EW0050,WP6604EW0051,WP6604EW0052,WP6604EW0053,WP6604EW0054,WP6604EW0055,WP6604EW0056,WP6604EW0057,WP6604EW0058,WP6604EW0059,WP6604EW0060,WP6604EW0061,WP6604EW0062,WP6604EW0063,WP6604EW0064,WP6604EW0065,WP6604EW0066,WP6604EW0067,WP6604EW0068,WP6604EW0069,WP6604EW0070,WP6604EW0071,WP6604EW0072,WP6604EW0073,WP6604EW0074,WP6604EW0075,WP6604EW0076,WP6604EW0077,WP6604EW0078,WP6604EW0079,WP6604EW0080,WP6604EW0081,WP6604EW0082,WP6604EW0083,WP6604EW0084,WP6604EW0085,WP6604EW0086,WP6604EW0087,WP6604EW0088,WP6604EW0089,WP6604EW0090
E02001825,5079,1214,799,364,590,569,437,931,175,416,102,57,38,93,40,43,28,15,521,45,55,19,15,88,45,235,19,449,126,61,15,42,45,58,80,22,579,230,41,22,30,62,62,108,24,513,19,137,197,89,26,17,18,10,465,4,6,3,11,6,25,361,49,921,651,5,6,131,17,96,9,6,691,21,322,36,40,223,30,14,5,524,16,115,28,139,62,61,78,25
E02001826,1053,279,43,132,169,81,109,187,53,83,29,3,3,30,1,5,5,7,87,20,0,5,6,10,6,36,4,77,25,7,3,8,3,11,10,10,97,56,0,2,6,6,12,13,2,202,11,15,84,50,13,16,6,7,130,3,2,0,2,3,17,90,13,184,125,2,0,37,2,15,2,1,88,6,13,18,10,32,3,4,2,105,4,1,17,20,11,24,21,7
E02001827,919,6,57,105,183,79,169,255,65,115,1,7,11,35,14,37,3,7,168,0,5,2,16,26,28,85,6,118,1,19,1,13,12,44,19,9,63,0,3,7,16,3,14,16,4,137,2,13,68,25,5,13,5,6,137,0,0,0,1,1,13,91,31,46,0,0,3,37,1,3,1,1,49,2,7,9,9,10,6,5,1,86,0,3,4,31,7,11,30,0
E02001828,2845,12,141,230,839,123,545,703,252,319,0,20,18,126,11,75,45,24,469,2,17,22,16,23,93,282,14,311,4,21,9,46,25,123,58,25,389,1,27,25,48,14,136,106,32,283,2,31,126,67,14,28,7,8,305,1,3,2,5,5,31,144,114,395,2,7,1,338,9,19,4,15,67,0,11,8,19,13,2,13,1,307,0,4,19,174,9,38,44,19
E02001829,1467,19,89,185,338,96,254,390,96,184,4,21,32,61,10,36,14,6,254,1,4,15,11,30,57,133,3,200,1,24,8,42,13,66,29,17,137,2,5,15,26,15,38,24,12,214,5,19,100,38,6,21,8,17,192,0,0,0,16,1,11,136,28,58,2,4,2,43,3,3,1,0,40,1,4,6,8,11,3,5,2,188,3,8,7,93,7,19,40,11
E02001830,4102,33,131,212,490,342,854,1729,311,431,6,28,28,99,40,140,69,21,828,4,11,19,15,68,140,536,35,942,2,18,19,44,32,234,538,55,605,3,13,18,31,26,192,236,86,298,6,27,112,72,18,29,22,12,313,0,6,0,9,9,18,212,59,182,1,4,3,50,26,38,32,28,88,5,18,7,10,16,7,22,3,415,6,6,6,160,107,56,62,12
E02001831,2185,17,58,245,178,101,255,1263,68,171,4,6,23,26,8,25,74,5,566,2,7,27,6,28,51,441,4,256,2,9,6,24,16,44,137,18,350,1,4,20,10,11,40,256,8,243,4,19,141,25,10,21,22,1,283,0,1,1,8,1,9,241,22,60,3,1,0,40,2,5,8,1,69,1,7,15,4,19,9,13,1,187,0,4,12,35,6,51,71,8
E02001832,5446,18,255,299,667,135,415,3497,160,345,3,41,37,106,18,57,70,13,2011,5,42,26,35,27,79,1788,9,457,1,35,23,55,15,67,243,18,673,2,26,21,73,19,77,433,22,389,4,49,156,92,10,35,37,6,856,0,5,1,30,3,27,722,68,193,2,7,6,135,10,10,18,5,118,0,30,14,22,17,13,21,1,404,1,20,15,119,16,50,165,18
E02001833,1318,4,42,151,315,82,172,458,94,131,0,3,11,66,9,16,20,6,157,1,2,7,7,10,25,96,9,176,3,7,5,17,11,40,83,10,146,0,5,4,12,10,39,59,17,201,0,15,100,43,11,21,9,2,211,0,1,1,5,2,8,160,34,134,0,1,0,112,6,3,6,6,54,0,6,13,9,17,3,6,0,108,0,2,10,44,6,17,19,10
E02001834,1451,7,272,292,253,84,176,256,111,147,0,45,24,38,6,12,7,15,130,0,10,18,5,5,28,62,2,173,2,21,17,12,7,64,24,26,126,1,27,13,20,7,12,33,13,313,2,59,148,58,13,19,7,7,137,0,0,0,1,0,2,102,32,55,1,5,0,34,4,6,2,3,193,1,76,49,23,28,12,3,1,177,0,29,23,62,14,21,16,12
E02001835,5588,26,131,238,1934,212,1252,1439,356,637,2,17,19,288,24,173,80,34,991,3,10,26,59,46,271,550,26,618,3,22,16,78,32,270,152,45,730,5,13,19,93,25,310,212,53,368,5,30,127,134,8,23,25,16,566,0,7,0,18,1,51,331,158,1070,2,9,5,952,11,69,11,11,126,5,20,15,28,26,22,9,1,482,1,3,11,284,39,63,69,12
E02001836,3302,15,110,247,1299,119,528,774,210,372,2,14,32,185,19,56,48,16,381,4,9,23,23,36,63,214,9,273,3,22,6,33,7,109,67,26,294,0,9,15,59,15,111,59,26,283,1,29,127,75,7,14,18,12,439,0,1,1,8,2,35,300,92,676,0,2,6,621,5,27,7,8,110,2,16,17,29,19,13,11,3,474,3,8,20,266,9,100,50,18
E02001837,1348,18,41,221,243,43,223,438,121,95,0,3,8,39,1,20,10,14,167,0,1,12,8,4,9,127,6,86,1,3,5,11,2,19,27,18,141,0,2,6,8,8,52,52,13,274,1,16,155,43,4,35,13,7,230,0,1,0,1,1,10,163,54,100,3,0,4,79,0,10,3,1,74,6,13,16,9,16,10,3,1,181,7,2,15,45,7,58,40,7
E02001838,1864,37,360,185,238,122,254,573,95,173,3,26,25,47,10,27,24,11,338,2,39,11,18,32,40,185,11,211,1,40,6,24,11,78,32,19,180,2,26,17,19,9,49,50,8,273,17,70,97,37,9,23,13,7,232,2,0,1,2,1,8,191,27,75,5,5,2,42,4,11,2,4,210,1,129,17,12,35,5,10,1,172,4,25,9,37,11,13,66,7
E02001839,2187,10,99,201,743,91,189,761,93,146,0,14,10,63,8,17,25,9,400,1,3,10,9,23,15,332,7,119,0,3,3,15,8,31,49,10,158,0,6,14,36,4,28,66,4,290,5,39,135,67,7,21,13,3,269,0,3,2,8,2,16,188,50,415,1,1,0,389,6,15,3,0,120,1,26,17,36,22,9,9,0,270,2,4,10,120,11,37,76,10
E02001840,1553,8,41,295,285,58,149,658,59,136,0,1,22,53,3,14,40,3,235,1,3,15,7,7,10,185,7,143,1,0,23,11,7,23,70,8,102,0,3,12,11,2,19,51,4,279,2,16,176,47,5,10,16,7,302,0,5,4,10,3,21,241,18,109,1,0,8,84,1,6,6,3,71,2,8,19,10,21,4,5,2,176,1,5,16,52,9,42,44,7
E02001841,1160,11,57,130,154,80,195,461,72,137,3,12,11,34,11,36,21,9,243,0,6,14,10,29,38,138,8,143,0,9,4,7,13,54,38,18,117,0,5,7,11,4,32,57,1,142,5,12,77,20,2,8,7,11,188,1,1,1,7,1,9,153,15,39,0,3,2,29,0,4,1,0,40,1,7,8,2,12,5,5,0,111,1,2,6,34,8,9,41,10
E02001842,942,9,57,119,184,54,161,301,57,96,0,3,8,37,3,28,9,8,115,0,5,7,6,17,7,67,6,98,1,11,2,5,4,30,34,11,106,0,1,3,6,1,56,35,4,157,3,26,81,22,6,10,3,6,145,0,1,0,2,1,4,120,17,75,3,1,1,58,3,4,5,0,58,2,6,14,7,16,2,9,2,92,0,3,3,41,3,20,19,3
E02001843,1902,10,59,182,324,209,195,781,142,155,0,4,10,70,7,16,34,14,255,1,3,5,12,15,22,180,17,184,1,10,4,13,10,38,99,9,177,0,3,3,15,6,45,89,16,209,2,11,120,40,5,9,16,6,390,0,2,1,11,3,11,294,68,141,1,1,2,100,9,16,6,6,137,3,16,20,16,62,7,13,0,254,2,9,17,47,92,31,50,6
E02001844,3169,24,160,314,644,255,444,1130,198,390,5,24,30,139,25,65,81,21,485,1,13,27,25,32,69,306,12,334,5,26,10,33,22,83,112,43,329,5,17,32,45,29,98,91,12,373,4,40,182,87,7,22,23,8,564,0,3,0,23,7,38,424,69,211,0,4,3,162,9,13,11,9,242,4,30,17,36,112,21,17,5,241,0,3,13,94,12,35,65,19
E02001845,1346,17,58,164,150,102,144,658,53,102,7,5,13,21,11,20,22,3,303,0,5,5,5,5,12,266,5,166,2,5,2,4,8,30,103,12,103,0,6,6,8,10,14,57,2,197,3,14,107,38,10,9,9,7,157,0,0,0,2,2,5,129,19,57,1,0,2,30,5,10,7,2,101,1,16,17,9,40,9,8,1,160,3,7,12,33,11,35,57,2
E02001846,1042,9,58,154,175,103,128,369,46,107,0,6,16,44,5,11,20,5,126,0,3,6,5,7,10,89,6,77,0,5,1,4,4,19,35,9,56,0,2,10,6,5,15,18,0,167,2,20,89,23,17,9,5,2,217,0,3,2,10,2,13,173,14,48,2,0,0,28,7,8,3,0,92,2,9,15,13,44,2,4,3,152,3,10,15,42,12,41,22,7
E02001847,4451,181,940,280,1862,614,334,165,75,485,24,92,24,211,74,43,9,8,270,25,68,14,44,54,19,42,4,471,34,103,11,142,83,66,21,11,472,8,82,16,184,110,40,22,10,523,25,176,147,130,8,25,4,8,90,0,2,1,13,2,15,40,17,740,4,34,4,648,19,21,9,1,655,52,273,31,126,129,33,5,6,745,9,110,32,364,135,72,13,10
E02001848,1753,6,268,127,244,57,151,850,50,133,0,38,8,39,3,17,22,6,384,0,14,8,8,5,27,318,4,119,0,12,6,17,3,15,55,11,139,1,19,7,17,3,21,66,5,223,0,69,69,40,12,18,12,3,337,0,2,1,5,1,14,305,9,59,0,4,2,46,1,3,1,2,173,3,82,21,23,24,9,7,4,186,2,28,5,49,5,27,64,6
E02001849,4241,33,132,202,1118,257,649,1646,204,465,1,25,25,213,12,72,91,26,410,4,2,11,23,19,42,299,10,537,1,5,6,26,19,108,355,17,775,3,6,10,64,15,170,475,32,288,1,31,101,96,8,22,20,9,443,0,2,4,21,5,38,290,83,553,1,5,4,452,15,42,26,8,198,15,35,14,53,42,21,15,3,572,7,21,27,170,122,134,75,16
E02001850,3315,64,283,170,1291,280,328,764,135,306,9,35,11,161,15,35,29,11,274,3,17,7,17,17,50,159,4,245,6,19,7,28,12,50,109,14,465,3,21,11,52,19,91,244,24,321,5,81,98,83,20,14,10,10,199,0,2,0,8,7,9,124,49,787,1,8,3,715,16,15,18,11,326,20,78,22,39,133,16,18,0,392,17,22,11,188,41,48,53,12
E02001851,2600,24,775,212,540,170,250,551,78,266,1,53,18,107,13,35,35,4,321,1,84,10,28,16,31,140,11,252,4,51,8,37,35,52,58,7,238,0,37,9,32,30,43,76,11,477,4,201,136,72,8,20,30,6,209,0,2,0,7,5,13,164,18,149,2,13,2,111,6,10,2,3,418,8,273,18,59,39,10,8,3,270,4,61,11,87,18,36,38,15
E02001852,1919,11,47,676,231,103,167,599,85,231,0,3,115,49,2,15,38,9,503,0,7,232,13,11,30,205,5,171,1,4,60,7,6,32,52,9,220,0,4,61,18,14,27,91,5,227,5,12,148,32,7,8,8,7,215,0,1,5,6,3,9,159,32,76,0,1,3,52,7,5,4,4,107,1,12,27,12,36,9,8,2,169,4,3,25,42,17,32,34,12
E02001854,8300,44,1541,442,2527,1264,1119,1168,195,883,3,157,59,373,126,99,51,15,1057,3,174,50,84,204,184,339,19,870,1,158,41,150,146,206,150,18,879,7,125,48,248,143,159,124,25,659,6,193,150,199,47,30,23,11,422,1,4,1,33,4,43,299,37,1278,2,59,14,876,63,174,69,21,1163,12,541,51,184,283,49,32,11,1089,9,130,28,380,248,175,81,38
E02001855,6658,51,2537,329,1829,406,440,952,114,472,5,108,25,209,42,47,27,9,562,2,202,24,40,12,22,251,9,501,4,142,21,105,20,68,124,17,441,1,88,21,121,67,45,81,17,1139,9,747,142,160,18,37,19,7,440,0,7,5,16,5,41,345,21,712,4,11,1,658,9,17,7,5,1401,14,1023,50,150,115,30,16,3,990,12,209,40,370,118,133,82,26
E02001856,1974,20,439,223,498,189,182,351,72,228,1,58,21,89,13,21,19,6,199,2,28,11,10,11,15,112,10,156,1,31,14,26,10,26,34,14,132,0,31,12,33,12,13,27,4,337,3,100,106,78,9,24,11,6,136,0,2,3,5,1,5,104,16,81,1,4,3,58,6,6,1,2,385,7,140,31,58,101,26,19,3,320,5,45,22,141,26,46,24,11
E02001857,5211,103,535,633,1158,404,532,1696,150,554,9,59,66,223,46,66,70,15,836,2,59,69,78,27,55,525,21,524,8,48,33,135,36,75,166,23,580,22,44,65,112,55,98,158,26,559,16,123,251,85,14,34,31,5,707,0,6,3,20,6,27,607,38,343,4,9,18,242,12,39,15,4,521,19,140,90,81,129,33,23,6,587,23,47,38,182,79,105,101,12
E02001858,1334,11,60,75,205,98,185,629,71,109,1,1,5,45,7,16,31,3,316,3,9,6,20,6,32,233,7,135,1,4,2,11,13,32,56,16,95,0,1,2,8,2,26,47,9,137,1,17,55,26,9,12,12,5,244,2,0,0,8,3,18,188,25,64,0,3,0,46,2,6,6,1,109,3,18,0,13,47,11,16,1,125,0,7,5,28,9,32,40,4
E02001859,8525,130,1717,211,2053,951,757,2347,359,652,2,117,17,238,81,65,98,34,1313,10,129,20,60,31,68,965,30,777,8,137,14,199,30,75,260,54,1214,6,125,16,214,132,193,459,69,760,6,323,76,209,43,34,45,24,446,0,5,3,25,3,38,333,39,609,2,41,7,444,22,45,33,15,1416,36,629,31,184,421,68,32,15,1338,60,211,27,480,188,171,122,79
E02001860,1122,16,75,87,249,96,141,387,71,98,0,4,4,57,3,12,14,4,171,3,3,3,7,14,6,130,5,97,3,1,0,5,11,36,29,12,73,0,3,3,3,8,21,31,4,154,1,13,65,55,4,2,11,3,156,0,1,0,7,0,9,109,30,75,1,0,2,59,1,5,5,2,112,3,37,4,17,44,4,2,1,186,5,13,6,39,11,46,56,10
E02001861,1582,13,72,81,364,119,225,651,57,122,1,8,4,55,6,21,20,7,269,1,4,5,24,5,38,173,19,127,1,7,1,17,10,41,47,3,140,0,2,2,24,6,38,63,5,130,1,14,47,37,7,10,12,2,275,0,1,0,6,0,11,242,15,103,2,1,2,80,6,6,5,1,142,2,24,8,35,52,5,14,2,274,5,11,12,86,27,55,75,3
E02001862,2641,28,379,180,691,183,379,716,85,225,2,36,9,115,8,31,21,3,391,3,13,12,14,17,49,270,13,153,1,14,3,28,4,33,54,16,207,2,25,11,48,6,66,45,4,384,4,117,92,85,13,52,13,8,267,0,3,1,6,13,13,215,16,222,1,6,3,193,4,11,3,1,349,7,124,20,52,92,25,21,8,443,8,41,29,150,26,99,74,16
E02001863,5977,23,1013,289,1735,565,445,1323,584,581,2,113,40,263,34,38,49,42,790,0,77,33,105,63,97,369,46,922,1,84,16,181,61,63,391,125,766,4,78,31,253,70,69,187,74,632,3,236,96,196,15,20,16,50,282,0,2,0,14,1,27,187,51,499,1,22,9,342,35,27,13,50,774,7,307,31,140,221,16,33,19,731,5,94,33,241,65,88,78,127
E02001864,613,3,34,45,90,33,74,325,9,30,0,0,1,20,0,5,4,0,125,1,2,1,2,5,4,108,2,38,1,2,0,2,4,10,18,1,42,0,2,0,0,3,7,30,0,81,1,12,32,18,1,9,7,1,139,0,0,2,3,1,9,122,2,33,0,0,0,25,1,4,2,1,40,0,9,6,5,13,3,3,1,85,0,7,3,15,5,23,31,1
E02001865,3276,20,134,213,673,220,409,1443,164,287,1,17,13,159,8,32,40,17,674,0,5,24,13,22,70,524,16,335,3,2,7,17,8,59,220,19,325,1,7,12,18,9,95,167,16,286,5,27,113,92,7,14,22,6,429,0,1,4,17,3,17,327,60,288,1,6,0,235,5,21,16,4,205,1,40,16,30,83,11,13,11,447,8,29,24,92,75,90,114,15
E02001866,1771,15,53,79,379,144,177,849,75,134,2,3,5,69,1,10,37,7,350,2,3,3,15,5,25,278,19,121,1,3,2,7,3,25,67,13,141,0,1,6,24,6,25,71,8,155,1,8,41,69,7,14,12,3,350,0,4,3,10,1,12,305,15,146,1,3,1,116,8,12,3,2,156,3,22,10,16,83,8,14,0,218,5,6,8,53,30,46,62,8
E02001867,1754,5,39,60,277,138,148,1015,72,114,0,3,10,43,5,9,35,9,458,0,3,4,9,9,16,405,12,170,1,4,1,8,8,22,114,12,174,0,0,0,9,4,24,127,10,113,2,8,30,48,3,5,16,1,236,0,1,1,3,2,11,202,16,111,0,2,1,82,4,4,14,4,141,0,11,4,14,93,10,9,0,237,2,7,9,61,10,47,93,8
E02001868,1478,6,92,95,364,132,233,476,80,96,0,6,2,49,5,18,11,5,220,1,3,6,22,8,33,145,2,91,0,7,3,12,5,41,19,4,135,0,8,1,14,6,60,39,7,163,3,35,59,36,5,12,5,8,228,0,1,2,6,0,15,179,25,163,0,3,2,141,2,8,1,6,175,1,18,12,17,93,14,18,2,207,1,11,8,67,8,32,59,21
E02001869,7339,311,1606,986,1741,804,737,778,376,885,30,221,108,278,69,86,43,50,590,38,93,101,42,34,61,207,14,736,24,154,63,145,69,100,128,53,805,30,145,100,208,61,110,106,45,1196,75,324,375,231,46,100,18,27,350,2,1,2,9,49,24,180,83,469,15,30,16,274,46,51,8,29,1268,56,499,142,199,273,49,29,21,1040,41,139,79,355,157,156,59,54
E02001870,2380,29,81,144,479,221,360,986,80,180,5,6,13,86,11,23,28,8,432,0,5,3,9,11,29,370,5,262,7,6,6,23,9,74,127,10,264,4,6,9,20,21,90,109,5,193,4,20,77,58,3,16,11,4,293,0,3,2,4,4,17,238,25,205,1,4,0,176,3,10,9,2,259,3,22,20,28,132,32,16,6,292,5,9,14,75,27,69,78,15
E02001871,787,9,28,105,121,55,87,325,57,49,0,2,4,19,3,6,12,3,107,1,2,6,8,6,6,73,5,55,0,1,5,6,0,12,27,4,82,0,2,2,0,11,9,47,11,115,1,11,66,18,9,4,4,2,173,0,0,2,5,1,5,134,26,58,1,1,2,36,1,14,0,3,55,5,7,10,5,17,6,5,0,93,1,2,8,24,7,25,23,3
E02001872,1356,10,151,125,425,113,91,397,44,70,0,6,7,35,5,3,12,2,124,0,9,4,6,7,9,86,3,106,3,15,4,7,4,12,56,5,63,0,5,2,23,2,8,16,7,201,1,45,77,40,7,13,15,3,183,0,1,0,6,2,5,161,8,225,1,2,0,209,4,5,3,1,129,4,44,19,27,29,4,2,0,255,1,24,12,72,53,32,46,15
E02001873,7313,35,369,266,688,215,346,5267,127,457,3,56,28,140,16,23,181,10,2752,4,19,18,34,22,58,2577,20,587,8,12,11,31,10,53,439,23,1044,4,25,20,35,15,62,868,15,475,1,95,127,123,52,9,64,4,854,3,6,3,22,10,31,745,34,259,1,9,1,154,5,8,79,2,303,6,106,22,52,55,13,44,5,582,5,41,36,97,30,89,270,14
E02001874,2356,18,145,97,404,712,208,717,55,156,3,9,7,52,55,9,16,5,326,1,0,6,11,60,18,218,12,210,2,18,3,17,46,34,84,6,275,1,4,4,31,69,27,130,9,156,1,23,37,65,7,18,4,1,205,0,4,1,2,3,8,177,10,157,1,5,5,93,28,13,9,3,344,6,66,26,39,171,24,10,2,527,3,16,8,94,273,57,69,7
E02001875,5851,24,1507,276,1634,456,839,767,348,868,5,197,34,393,36,97,63,43,609,1,52,27,59,64,158,211,37,645,4,125,15,112,32,168,136,53,753,0,169,16,212,61,136,100,59,896,2,470,134,145,47,25,21,52,257,1,6,1,10,3,31,167,38,541,1,45,1,385,28,44,6,31,539,8,313,21,66,82,18,15,16,743,2,130,27,252,103,162,48,19
E02001876,34298,312,2558,1152,4118,3825,6534,15041,758,3043,17,323,120,651,406,633,821,72,8235,25,164,269,107,801,1837,4947,85,6477,27,242,124,273,498,1105,4077,131,5285,29,244,110,338,270,1624,2534,136,1746,27,648,300,343,104,119,171,34,2033,2,15,7,91,145,168,1422,183,2355,6,65,41,1350,155,369,341,28,1800,80,598,106,236,494,145,119,22,3324,99,259,75,729,952,534,609,67
E02001877,2604,16,161,85,739,286,311,904,102,233,1,15,4,140,7,25,32,9,418,0,24,4,34,14,31,303,8,202,2,18,3,29,13,38,87,12,328,3,11,3,67,25,77,125,17,211,0,26,50,97,12,16,8,2,307,0,2,1,6,0,15,254,29,239,1,6,0,185,12,24,6,5,308,4,46,9,77,126,23,18,5,358,5,13,11,104,77,62,71,15
E02001878,5655,147,622,443,1799,1227,381,946,90,728,14,78,41,338,109,34,101,13,452,4,16,47,39,50,22,267,7,464,3,36,18,138,58,61,140,10,574,20,53,26,174,137,50,103,11,663,17,157,147,215,74,20,27,6,225,2,1,3,12,7,12,175,13,479,3,26,9,356,40,29,14,2,1340,55,195,119,264,609,51,38,9,730,29,60,33,263,143,102,81,19
E02001879,3262,24,261,115,379,260,214,1931,78,240,3,29,5,75,8,26,90,4,569,2,12,2,29,16,27,468,13,658,2,20,4,13,7,35,564,13,330,1,17,0,16,11,28,253,4,266,2,81,64,61,7,10,37,4,386,0,1,3,6,5,14,325,32,119,3,4,1,91,5,6,6,3,357,4,73,15,31,183,13,37,1,337,7,24,21,57,18,55,151,4
E02001880,1156,11,49,123,191,59,102,580,41,64,1,2,3,32,1,10,11,4,195,0,0,4,7,3,5,170,6,69,2,1,4,2,5,18,34,3,98,0,0,7,6,7,11,59,8,154,3,23,72,31,7,7,8,3,254,0,0,5,6,6,2,220,15,79,0,3,1,64,0,7,4,0,69,1,18,13,7,20,6,4,0,174,4,2,14,36,10,36,70,2
E02001881,1679,5,72,58,315,144,123,916,46,112,0,5,4,63,1,9,25,5,466,0,1,2,7,9,12,433,2,124,0,1,0,7,1,19,86,10,132,0,1,1,13,6,16,91,4,107,1,19,39,37,3,1,7,0,221,0,1,0,5,1,13,190,11,101,0,6,0,80,3,5,4,3,182,2,29,8,20,106,4,13,0,234,2,9,4,83,14,44,67,11
E02001882,2462,31,233,169,617,261,183,859,109,195,2,18,15,74,20,21,37,8,183,0,13,10,11,8,23,108,10,415,4,7,7,29,9,20,327,12,205,2,12,5,36,19,35,83,13,288,3,47,93,104,7,17,10,7,251,0,0,2,8,3,12,183,43,280,1,4,3,228,4,12,28,0,388,15,115,15,47,172,8,16,0,257,4,17,19,80,19,35,67,16
E02001883,2480,29,677,247,388,212,229,581,117,253,3,85,19,70,19,21,24,12,288,3,45,13,16,3,6,198,4,170,2,42,9,13,12,18,64,10,272,3,63,11,32,17,71,58,17,417,8,171,134,50,14,19,11,10,209,0,0,2,4,1,12,168,22,95,2,12,0,62,7,9,2,1,387,6,171,30,41,103,23,11,2,389,2,88,29,100,36,50,45,39
E02001884,2948,17,286,206,705,303,189,1130,112,218,1,30,24,107,10,16,18,12,647,0,14,22,7,16,22,562,4,203,2,18,2,22,12,18,123,6,257,2,14,17,37,15,27,127,18,290,1,61,61,122,8,9,21,7,227,0,0,4,5,2,7,193,16,141,1,6,1,104,3,9,8,9,417,5,91,48,64,157,12,22,18,548,5,52,27,237,80,69,56,22
E02001886,2423,6,91,128,480,152,449,1005,112,241,0,11,9,80,11,58,59,13,495,3,6,10,31,35,67,324,19,291,0,9,4,32,24,76,114,32,262,0,8,10,27,6,90,115,6,218,1,19,59,81,6,19,28,5,339,0,2,4,14,1,43,252,23,111,0,4,3,50,7,36,8,3,119,1,23,14,9,46,3,22,1,347,1,9,15,156,16,57,83,10
E02001888,1178,7,40,129,166,46,103,639,48,74,0,1,10,31,2,7,18,5,248,0,0,9,7,3,13,212,4,132,0,1,2,4,3,16,102,4,83,0,2,5,4,4,9,50,9,147,1,12,72,33,4,11,9,5,230,2,5,1,6,2,11,185,18,54,0,0,1,46,3,2,2,0,61,1,16,18,4,17,0,4,1,149,3,3,11,31,8,34,57,2
E02001889,2550,16,64,62,316,126,234,1672,60,122,1,0,3,43,2,13,54,6,759,3,5,5,27,9,28,675,7,184,1,5,1,8,5,24,135,5,235,2,4,3,24,3,23,171,5,145,2,15,31,52,7,3,26,9,551,0,3,2,12,6,37,475,16,120,0,2,0,85,9,10,13,1,169,5,25,5,21,77,12,23,1,265,2,5,12,44,8,84,100,10
E02001890,9011,116,128,334,940,320,2900,3487,786,972,17,21,59,123,30,308,321,93,2247,11,20,92,54,100,661,1151,158,1486,25,22,29,70,53,675,478,134,2069,14,11,50,84,35,864,762,249,339,5,22,65,126,16,32,46,27,792,0,4,4,51,14,65,578,76,327,0,3,5,116,18,130,44,11,167,38,18,17,17,32,20,20,5,612,6,7,13,299,22,145,87,33
E02001892,5933,15,74,118,350,186,322,4775,93,244,0,5,6,56,6,14,145,12,2791,3,6,13,50,28,45,2639,7,414,1,5,1,14,11,42,330,10,677,5,5,6,22,14,46,569,10,196,1,21,71,45,5,9,41,3,796,0,2,1,14,2,45,702,30,147,0,3,0,62,6,12,58,6,193,4,17,10,21,91,9,40,1,475,1,10,10,66,23,100,251,14
E02001893,1502,13,52,178,406,105,245,420,83,154,0,5,9,80,5,31,16,8,192,1,2,6,19,15,21,124,4,109,1,5,5,14,8,50,16,10,141,1,2,11,18,17,53,34,5,227,1,15,110,59,12,13,9,8,244,0,0,2,9,14,26,162,31,174,2,4,2,137,0,17,3,9,92,2,14,15,18,26,3,14,0,169,5,5,18,52,8,31,42,8
E02001895,4156,19,1048,339,794,494,529,804,129,429,2,114,31,113,60,57,36,16,387,0,88,22,25,13,51,185,3,441,2,125,10,64,33,124,71,12,468,3,90,16,70,74,83,120,12,502,1,158,140,126,17,34,12,14,367,0,5,1,10,8,20,282,41,223,0,16,5,160,16,18,6,2,798,7,340,95,78,209,44,15,10,541,4,112,19,148,64,98,77,19
E02001896,3290,9,159,211,795,926,459,624,107,283,1,19,15,153,28,43,18,6,657,1,4,12,32,283,47,258,20,313,0,12,11,70,129,45,32,14,324,1,5,20,65,69,100,56,8,417,2,34,116,106,128,19,8,4,222,0,1,1,5,9,30,152,24,442,0,9,1,220,137,52,8,15,263,2,53,15,39,119,18,16,1,369,2,22,20,105,24,105,76,15
E02001897,4668,21,908,194,1104,165,410,1696,170,500,3,117,20,219,13,30,84,14,796,3,50,16,23,9,49,613,33,430,1,70,5,64,6,83,176,25,483,3,69,15,107,13,71,182,23,558,3,263,82,152,4,29,19,6,591,0,6,2,29,11,37,481,25,233,1,6,3,177,12,18,9,7,502,3,248,38,115,67,14,12,5,575,4,79,13,218,30,79,120,32
E02001898,719,7,34,164,114,59,84,197,60,65,0,4,8,26,6,11,5,5,105,1,1,9,8,9,12,62,3,66,2,3,3,9,9,17,14,9,44,0,3,1,3,5,13,12,7,185,2,12,119,22,7,15,5,3,100,0,1,1,4,2,2,77,13,21,1,1,0,15,0,1,1,2,55,0,8,12,4,18,3,6,4,78,1,1,11,23,3,10,15,14
E02001899,2694,9,60,106,279,135,241,1753,111,223,3,12,16,57,19,47,55,14,878,1,4,9,25,41,51,728,19,296,4,14,0,12,18,49,173,26,312,0,9,7,15,9,40,228,4,170,0,10,63,50,6,7,27,7,504,0,4,0,9,2,9,444,36,56,0,1,0,39,2,7,6,1,66,0,4,5,8,23,3,23,0,189,1,2,6,64,15,28,69,4
