GeographyCode,WP403EW0001,WP403EW0002,WP403EW0003,WP403EW0004,WP403EW0005,WP403EW0006,WP403EW0007,WP403EW0008,WP403EW0009,WP403EW0010,WP403EW0011,WP403EW0012,WP403EW0013,WP403EW0014
E33010614,1121,796,216,580,9,50,34,16,258,237,1,17,3,8
E33010615,209,96,32,64,1,21,15,6,90,83,0,5,2,1
E33010616,257,209,43,166,1,20,16,4,27,26,0,1,0,0
E33010617,226,127,26,101,2,16,11,5,74,72,1,0,1,7
E33010618,373,182,38,144,0,87,71,16,104,102,1,1,0,0
E33010619,199,141,34,107,0,22,14,8,35,32,0,3,0,1
E33010620,341,262,66,196,2,27,19,8,50,48,1,1,0,0
E33010621,333,227,50,177,1,18,12,6,85,79,0,5,1,2
E33010622,269,176,38,138,1,32,25,7,57,49,1,5,2,3
E33010623,759,452,91,361,4,41,16,25,258,245,0,6,7,4
E33010624,1013,780,223,557,3,117,71,46,113,98,2,10,3,0
E33010625,712,546,180,366,0,54,38,16,107,98,1,7,1,5
E33010626,430,248,89,159,2,92,64,28,87,77,0,9,1,1
E33010627,441,291,62,229,2,44,30,14,102,98,0,2,2,2
E33010628,505,329,71,258,1,36,24,12,138,127,1,8,2,1
E33010629,946,672,151,521,2,162,114,48,110,100,0,9,1,0
E33010630,206,174,49,125,0,13,9,4,19,16,0,3,0,0
E33010631,225,164,46,118,1,30,23,7,25,25,0,0,0,5
E33010632,223,126,27,99,6,31,17,14,60,59,0,1,0,0
E33010633,252,202,47,155,1,10,4,6,39,34,1,4,0,0
E33010634,1516,1323,270,1053,1,42,27,15,145,127,2,14,2,5
E33010635,228,171,46,125,0,14,6,8,39,37,0,2,0,4
E33010636,209,153,39,114,1,11,5,6,41,37,0,4,0,3
E33010637,207,141,42,99,0,13,8,5,50,46,0,3,1,3
E33010638,352,285,75,210,1,11,6,5,49,45,0,4,0,6
E33010639,219,161,30,131,0,19,12,7,37,34,0,3,0,2
E33010640,341,204,48,156,0,30,14,16,104,102,0,2,0,3
E33010641,254,186,44,142,0,11,5,6,54,49,1,4,0,3
E33010642,240,189,43,146,0,15,5,10,34,32,0,2,0,2
E33010643,283,188,41,147,0,49,24,25,43,41,0,2,0,3
E33010644,260,194,40,154,1,23,10,13,40,37,0,3,0,2
E33010645,376,302,68,234,2,21,8,13,49,41,4,4,0,2
E33010646,358,257,66,191,0,36,21,15,60,56,0,4,0,5
E33010647,1099,835,244,591,2,50,38,12,207,193,3,9,2,5
E33010648,502,383,110,273,0,58,45,13,57,49,0,8,0,4
E33010649,262,186,60,126,0,37,33,4,39,34,1,4,0,0
E33010650,254,186,46,140,4,31,21,10,31,23,0,7,1,2
E33010651,305,228,74,154,1,28,20,8,48,43,0,5,0,0
E33010652,225,189,50,139,1,11,8,3,22,17,0,4,1,2
E33010653,280,188,57,131,1,35,25,10,53,51,0,1,1,3
E33010654,532,447,88,359,2,23,18,5,58,51,1,6,0,2
E33010655,200,146,64,82,0,23,15,8,31,29,0,2,0,0
E33010656,553,393,145,248,2,69,60,9,85,80,0,5,0,4
E33010657,256,202,51,151,5,6,3,3,42,40,0,1,1,1
E33010658,232,165,40,125,0,13,4,9,51,49,0,1,1,3
E33010659,1132,774,233,541,3,98,43,55,254,234,1,17,2,3
E33010660,300,168,46,122,1,27,9,18,104,99,0,4,1,0
E33010661,225,147,36,111,1,22,14,8,53,44,0,8,1,2
E33010662,261,199,45,154,0,18,6,12,41,38,0,3,0,3
E33010663,339,225,67,158,0,40,22,18,70,62,1,5,2,4
E33010664,334,238,65,173,4,27,10,17,63,59,0,4,0,2
E33010665,221,154,46,108,0,11,0,11,54,52,0,0,2,2
E33010666,203,142,49,93,1,11,5,6,49,44,0,5,0,0
E33010667,1652,1208,262,946,8,89,38,51,332,297,2,31,2,15
E33010668,484,310,99,211,5,43,16,27,124,119,0,4,1,2
E33010669,568,416,105,311,5,32,13,19,110,94,3,13,0,5
E33010670,196,142,28,114,3,14,4,10,36,32,0,4,0,1
E33010671,270,175,42,133,1,26,9,17,65,60,1,4,0,3
E33010672,872,778,241,537,6,26,15,11,59,55,1,3,0,3
E33010673,998,769,224,545,4,79,29,50,139,124,0,13,2,7
E33010674,1046,872,246,626,3,46,15,31,121,108,1,9,3,4
E33010675,317,198,54,144,1,43,17,26,74,67,0,7,0,1
E33010676,1498,1142,277,865,6,86,30,56,256,234,1,21,0,8
E33010677,1517,1297,392,905,9,63,27,36,143,125,2,14,2,5
E33010678,1008,784,235,549,4,77,34,43,137,124,3,9,1,6
E33010679,358,254,80,174,2,22,7,15,76,75,0,1,0,4
E33010680,449,386,124,262,0,24,12,12,37,35,0,2,0,2
E33010681,249,154,51,103,1,11,4,7,81,76,0,5,0,2
E33010682,304,234,91,143,0,17,6,11,46,43,0,2,1,7
E33010683,1788,1300,433,867,6,67,24,43,403,377,4,20,2,12
E33010684,1544,1182,425,757,8,86,39,47,255,229,2,22,2,13
E33010685,674,513,222,291,3,47,19,28,99,88,0,9,2,12
E33010686,364,268,56,212,0,30,16,14,64,59,0,5,0,2
E33010687,392,273,60,213,1,33,9,24,79,75,0,3,1,6
E33010688,447,347,77,270,0,27,12,15,73,64,0,9,0,0
E33010689,645,372,94,278,6,76,43,33,188,175,0,12,1,3
E33010690,736,541,122,419,3,67,29,38,122,116,0,6,0,3
E33010691,366,221,46,175,0,16,10,6,124,109,9,6,0,5
E33010692,355,280,76,204,0,20,7,13,53,46,0,6,1,2
E33010693,852,649,199,450,1,77,30,47,120,108,1,11,0,5
E33010694,244,177,42,135,4,15,7,8,47,41,0,5,1,1
E33010695,731,575,171,404,1,51,20,31,98,93,0,4,1,6
E33010696,306,231,68,163,2,33,9,24,35,34,0,1,0,5
E33010697,553,416,128,288,2,41,19,22,83,70,0,13,0,11
E33010698,338,258,87,171,1,35,32,3,36,35,0,1,0,8
E33010699,328,257,66,191,1,38,34,4,31,29,0,1,1,1
E33010700,304,254,87,167,0,24,23,1,24,20,0,4,0,2
E33010701,557,398,120,278,3,72,59,13,77,74,1,2,0,7
E33010702,367,304,90,214,0,35,31,4,24,21,0,3,0,4
E33010703,248,202,63,139,1,19,16,3,25,24,0,1,0,1
E33010704,276,211,45,166,0,26,25,1,37,35,0,2,0,2
E33010705,280,234,84,150,0,20,17,3,23,22,0,1,0,3
E33010706,279,214,52,162,0,32,27,5,30,27,0,3,0,3
E33010707,521,386,109,277,0,71,53,18,59,49,3,5,2,5
E33010708,312,248,70,178,0,25,24,1,35,34,0,1,0,4
E33010709,276,234,88,146,1,22,22,0,16,13,1,1,1,3
E33010710,829,568,192,376,2,96,83,13,155,142,2,10,1,8
E33010711,485,386,118,268,0,45,43,2,50,45,1,1,3,4
E33010712,281,222,51,171,0,18,13,5,41,39,0,2,0,0
E33010713,280,235,61,174,1,16,14,2,26,26,0,0,0,2
E33010714,372,288,86,202,0,44,41,3,39,35,1,3,0,1
E33010715,271,221,64,157,0,23,19,4,25,24,0,0,1,2
E33010716,367,290,93,197,0,34,32,2,43,39,0,3,1,0
E33010717,306,239,79,160,0,34,30,4,32,29,0,3,0,1
E33010718,459,343,98,245,0,55,40,15,59,55,0,4,0,2
E33010719,320,193,57,136,1,47,33,14,69,68,0,1,0,10
E33010720,292,199,42,157,7,61,59,2,24,22,0,2,0,1
E33010721,293,185,45,140,0,71,63,8,34,28,3,2,1,3
E33010722,953,752,194,558,2,104,93,11,92,83,1,7,1,3
E33010723,420,271,73,198,2,89,77,12,54,50,0,4,0,4
E33010724,265,188,42,146,1,49,45,4,22,21,0,1,0,5
E33010725,305,249,64,185,0,22,19,3,30,28,0,2,0,4
E33010726,297,234,57,177,1,17,14,3,45,36,1,8,0,0
E33010727,831,456,95,361,5,102,87,15,260,251,1,7,1,8
E33010728,510,372,129,243,0,66,58,8,68,63,0,5,0,4
E33010729,402,324,93,231,1,34,26,8,39,33,3,3,0,4
E33010730,290,228,66,162,0,20,18,2,34,31,0,2,1,8
E33010731,356,268,65,203,0,55,52,3,32,28,2,2,0,1
E33010732,338,282,86,196,0,29,23,6,24,22,0,2,0,3
E33010733,690,505,180,325,3,96,87,9,78,68,1,7,2,8
E33010734,902,688,212,476,3,111,95,16,91,76,0,14,1,9
E33010735,319,245,69,176,1,25,23,2,48,39,1,7,1,0
E33010736,443,352,90,262,0,34,27,7,51,48,0,3,0,6
E33010737,251,199,62,137,0,15,11,4,37,36,0,1,0,0
E33010738,631,468,151,317,1,99,85,14,60,52,1,7,0,3
E33010739,234,142,24,118,3,64,51,13,25,20,0,5,0,0
E33010740,349,260,59,201,1,48,44,4,38,31,0,6,1,2
E33010741,614,468,144,324,2,86,71,15,55,44,3,8,0,3
E33010742,548,449,111,338,1,44,37,7,52,46,0,6,0,2
E33010743,356,309,125,184,1,14,14,0,28,27,0,0,1,4
E33010744,815,665,158,507,2,58,52,6,85,78,0,7,0,5
E33010745,290,224,79,145,0,31,28,3,30,26,0,4,0,5
E33010746,3309,2654,658,1996,12,248,208,40,381,346,2,28,5,14
E33010747,457,375,119,256,1,26,21,5,51,46,0,4,1,4
E33010748,335,263,79,184,0,34,29,5,36,30,0,6,0,2
E33010749,498,404,111,293,1,36,33,3,55,49,0,6,0,2
E33010750,344,254,85,169,0,40,37,3,48,46,0,2,0,2
E33010751,464,354,93,261,1,32,25,7,71,61,1,8,1,6
E33010752,293,226,65,161,1,20,13,7,41,37,0,4,0,5
E33010753,505,369,119,250,3,63,50,13,70,60,2,3,5,0
E33010754,494,416,129,287,1,22,19,3,55,49,1,4,1,0
E33010755,591,420,144,276,4,85,68,17,76,71,0,4,1,6
E33010756,426,328,102,226,4,30,25,5,61,52,1,7,1,3
E33010757,398,304,97,207,0,30,23,7,61,56,0,5,0,3
E33010758,811,546,153,393,3,66,54,12,187,177,3,7,0,9
E33010759,382,310,90,220,1,29,23,6,37,32,0,5,0,5
E33010760,333,276,62,214,1,23,19,4,31,28,0,3,0,2
E33010761,352,245,89,156,4,52,28,24,51,43,0,8,0,0
E33010762,360,265,81,184,0,39,25,14,54,48,2,4,0,2
E33010763,277,204,65,139,0,36,28,8,33,32,0,1,0,4
E33010764,441,338,98,240,2,55,36,19,44,41,0,3,0,2
E33010765,523,393,122,271,2,76,47,29,49,42,1,5,1,3
E33010766,1228,984,246,738,7,101,80,21,133,120,2,11,0,3
E33010767,432,340,110,230,1,35,32,3,44,38,1,5,0,12
E33010768,794,620,183,437,3,70,61,9,100,90,0,7,3,1
E33010769,377,309,130,179,3,16,13,3,45,32,0,9,4,4
E33010770,506,432,164,268,1,20,16,4,52,47,1,4,0,1
E33010771,640,497,200,297,7,56,42,14,73,65,2,2,4,7
E33010772,276,236,80,156,1,14,10,4,24,18,2,4,0,1
E33010773,287,203,64,139,0,30,25,5,47,42,0,5,0,7
E33010774,402,327,82,245,0,37,29,8,36,35,0,1,0,2
E33010775,386,248,72,176,0,73,54,19,61,55,0,4,2,4
E33010776,535,390,113,277,1,67,51,16,71,63,1,5,2,6
E33010777,292,169,31,138,0,59,49,10,62,51,3,8,0,2
E33010778,345,267,75,192,2,41,38,3,31,28,0,2,1,4
E33010779,375,263,58,205,2,58,54,4,48,46,0,2,0,4
E33010780,322,215,55,160,0,54,52,2,48,44,0,3,1,5
E33010781,1041,766,217,549,0,106,86,20,162,148,3,9,2,7
E33010782,722,557,131,426,1,44,35,9,116,106,2,7,1,4
E33010783,330,258,81,177,0,38,34,4,34,27,0,4,3,0
E33010784,315,226,80,146,1,52,47,5,31,26,1,4,0,5
E33010785,476,370,104,266,1,46,40,6,55,52,0,3,0,4
E33010786,343,259,73,186,1,34,28,6,45,45,0,0,0,4
E33010787,538,411,138,273,0,54,46,8,67,58,2,6,1,6
E33010788,309,222,55,167,0,51,45,6,34,29,0,5,0,2
E33010789,300,231,83,148,0,44,41,3,21,19,0,2,0,4
E33010790,831,640,191,449,2,108,98,10,74,67,0,7,0,7
E33010791,381,270,85,185,1,60,54,6,46,41,0,5,0,4
E33010792,457,330,75,255,2,56,43,13,63,60,1,1,1,6
E33010793,316,232,61,171,0,37,31,6,46,41,3,2,0,1
E33010794,376,271,87,184,1,46,39,7,50,46,0,4,0,8
E33010795,1138,840,222,618,2,137,122,15,157,143,2,12,0,2
E33010796,385,300,82,218,1,38,34,4,44,42,0,2,0,2
E33010797,498,375,110,265,0,69,61,8,52,48,0,4,0,2
E33010798,428,312,98,214,2,48,42,6,63,58,0,5,0,3
E33010799,335,236,60,176,2,54,48,6,42,38,1,3,0,1
E33010800,542,452,123,329,2,43,35,8,44,43,0,1,0,1
E33010801,343,274,92,182,1,39,22,17,27,25,0,2,0,2
E33010802,261,226,81,145,1,18,15,3,15,12,0,3,0,1
E33010803,434,347,121,226,3,28,16,12,50,47,0,1,2,6
E33010804,338,294,102,192,2,12,10,2,27,25,1,1,0,3
E33010805,415,342,112,230,2,27,19,8,43,41,0,2,0,1
E33010806,323,246,100,146,0,30,23,7,30,23,1,4,2,17
E33010807,617,492,158,334,1,54,42,12,66,57,1,6,2,4
E33010808,545,410,105,305,2,50,46,4,82,75,2,4,1,1
E33010809,463,338,106,232,0,55,48,7,66,59,1,6,0,4
E33010810,290,222,66,156,0,46,44,2,22,18,0,2,2,0
E33010811,372,247,83,164,2,64,58,6,54,51,0,3,0,5
E33010812,934,579,139,440,3,147,127,20,199,183,0,14,2,6
E33010813,364,280,61,219,0,33,28,5,47,47,0,0,0,4
E33010814,291,211,54,157,0,50,41,9,29,25,0,4,0,1
E33010815,271,222,73,149,0,33,23,10,14,12,0,2,0,2
E33010816,456,286,78,208,3,44,37,7,121,115,1,4,1,2
E33010817,306,240,91,149,1,28,25,3,36,31,0,3,2,1
E33010818,250,197,57,140,3,16,12,4,30,23,3,2,2,4
E33010819,350,278,119,159,3,27,23,4,36,30,2,2,2,6
E33010820,216,154,68,86,0,15,11,4,45,36,9,0,0,2
E33010821,455,352,125,227,1,20,16,4,75,71,2,0,2,7
E33010822,382,283,77,206,4,41,38,3,46,39,3,4,0,8
E33010823,436,342,110,232,2,44,28,16,44,38,1,4,1,4
E33010824,280,220,79,141,2,30,28,2,24,23,0,1,0,4
E33010825,348,266,70,196,2,38,38,0,39,37,0,2,0,3
E33010826,500,392,108,284,0,54,46,8,53,44,2,7,0,1
E33010827,413,337,106,231,1,27,25,2,45,42,0,3,0,3
E33010828,722,540,160,380,3,77,72,5,89,79,0,6,4,13
E33010829,292,215,63,152,2,43,43,0,32,30,0,0,2,0
E33010830,313,249,71,178,0,22,19,3,40,30,0,6,4,2
E33010831,625,437,129,308,2,92,81,11,91,77,2,10,2,3
E33010832,517,386,121,265,0,61,55,6,70,58,1,9,2,0
E33010833,401,311,110,201,0,51,45,6,32,24,2,3,3,7
E33010834,385,268,74,194,0,68,66,2,47,42,1,3,1,2
E33010835,264,205,57,148,2,32,31,1,24,20,0,4,0,1
E33010836,840,605,183,422,3,86,72,14,141,124,1,15,1,5
E33010837,399,317,81,236,3,38,33,5,40,35,0,5,0,1
E33010838,338,271,72,199,0,26,25,1,39,35,2,2,0,2
E33010839,395,340,89,251,0,23,20,3,30,20,2,6,2,2
E33010840,543,414,126,288,1,52,52,0,70,65,1,4,0,6
E33010841,311,238,86,152,2,24,19,5,41,37,1,0,3,6
E33010842,529,406,116,290,1,42,41,1,71,66,0,5,0,9
E33010843,416,324,95,229,1,35,31,4,52,50,0,2,0,4
E33010844,298,236,104,132,0,20,17,3,35,27,2,6,0,7
E33010845,382,286,79,207,1,38,33,5,55,49,1,5,0,2
E33010846,265,189,48,141,0,37,34,3,36,32,2,2,0,3
E33010847,614,507,157,350,3,42,37,5,59,51,1,7,0,3
E33010848,292,230,76,154,2,23,17,6,35,30,0,5,0,2
E33010849,401,326,90,236,2,33,28,5,32,28,1,3,0,8
E33010850,373,263,87,176,2,41,31,10,63,57,2,4,0,4
E33010851,373,298,62,236,2,44,41,3,29,24,1,4,0,0
E33010852,309,186,58,128,1,66,56,10,55,45,3,7,0,1
E33010853,493,371,132,239,0,56,47,9,63,54,1,8,0,3
E33010854,423,341,137,204,1,35,30,5,42,36,2,3,1,4
E33010855,636,520,157,363,0,57,51,6,54,50,0,4,0,5
E33010856,264,224,72,152,1,16,16,0,21,19,0,2,0,2
E33010857,266,202,49,153,0,34,28,6,30,28,0,2,0,0
E33010858,649,482,128,354,2,82,71,11,79,73,3,3,0,4
E33010859,329,249,51,198,4,20,19,1,50,44,1,3,2,6
E33010860,408,315,78,237,1,34,28,6,57,45,0,12,0,1
E33010861,324,237,65,172,0,36,36,0,41,33,0,8,0,10
E33010862,530,426,123,303,2,43,40,3,55,48,0,7,0,4
E33010863,343,285,106,179,0,25,22,3,31,25,2,4,0,2
E33010864,303,248,88,160,1,20,18,2,31,26,0,3,2,3
E33010865,428,389,127,262,0,15,12,3,19,16,0,3,0,5
E33010866,243,184,67,117,0,20,19,1,38,32,0,6,0,1
E33010867,242,198,64,134,0,18,16,2,22,19,2,1,0,4
E33010868,605,454,130,324,1,44,37,7,105,91,6,5,3,1
E33010869,350,272,72,200,4,25,21,4,45,36,0,7,2,4
E33010870,241,195,66,129,0,27,25,2,17,15,0,2,0,2
E33010871,259,211,77,134,0,15,12,3,33,30,0,3,0,0
E33010872,293,226,73,153,1,27,25,2,35,32,0,3,0,4
E33010873,341,271,75,196,0,36,31,5,30,25,3,1,1,4
E33010874,356,253,65,188,4,37,26,11,60,45,0,15,0,2
E33010875,320,245,53,192,0,38,37,1,32,30,1,1,0,5
E33010876,301,223,60,163,0,29,24,5,42,29,2,10,1,7
E33010877,260,194,65,129,2,31,28,3,30,29,0,1,0,3
E33010878,460,370,113,257,0,34,32,2,54,48,0,6,0,2
E33010879,295,242,83,159,0,34,30,4,19,18,1,0,0,0
E33010880,274,171,36,135,0,58,47,11,40,39,0,1,0,5
E33010881,291,224,54,170,0,34,34,0,31,28,2,1,0,2
E33010882,337,264,76,188,3,30,24,6,39,35,0,4,0,1
E33010883,482,374,120,254,2,51,41,10,52,48,2,2,0,3
E33010884,266,225,58,167,1,8,6,2,32,29,2,1,0,0
E33010885,344,271,74,197,1,20,16,4,49,44,0,5,0,3
E33010886,333,297,84,213,0,10,7,3,26,22,0,4,0,0
E33010887,434,352,104,248,2,28,25,3,51,45,1,3,2,1
E33010888,391,321,80,241,0,26,24,2,44,40,0,4,0,0
E33010889,499,404,108,296,1,29,25,4,63,55,0,8,0,2
E33010890,288,211,76,135,0,46,41,5,31,26,0,5,0,0
E33010891,567,439,131,308,3,45,43,2,79,64,8,5,2,1
E33010892,392,266,81,185,0,28,18,10,94,85,6,3,0,4
E33010893,323,245,82,163,0,34,27,7,39,34,1,4,0,5
E33010894,257,201,54,147,2,17,15,2,36,32,1,3,0,1
E33010895,611,479,117,362,0,41,36,5,88,67,1,17,3,3
E33010896,727,531,151,380,7,84,71,13,100,91,2,7,0,5
E33010897,367,277,65,212,1,48,47,1,36,34,0,1,1,5
E33010898,451,336,105,231,0,31,28,3,81,75,2,3,1,3
E33010899,378,296,91,205,0,41,35,6,38,32,0,5,1,3
E33010900,534,408,90,318,0,43,43,0,79,76,0,3,0,4
E33010901,666,519,145,374,2,46,40,6,96,84,1,6,5,3
E33010902,346,251,67,184,0,41,35,6,53,51,0,2,0,1
E33010903,579,465,102,363,2,58,53,5,53,48,1,4,0,1
E33010904,337,241,64,177,0,57,54,3,38,35,0,2,1,1
E33010905,423,320,77,243,1,37,23,14,62,52,1,9,0,3
E33010906,807,627,158,469,2,72,67,5,103,89,1,13,0,3
E33010907,460,389,140,249,1,23,20,3,41,34,0,7,0,6
E33010908,308,267,76,191,0,12,10,2,27,25,0,2,0,2
E33010909,300,233,57,176,1,21,20,1,45,42,1,2,0,0
E33010910,416,354,113,241,1,18,13,5,34,28,0,6,0,9
E33010911,516,428,104,324,1,35,33,2,50,47,0,3,0,2
E33010912,326,293,105,188,1,5,5,0,26,21,0,5,0,1
E33010913,259,185,44,141,0,41,37,4,28,25,2,1,0,5
E33010914,613,467,123,344,0,43,40,3,96,78,1,17,0,7
E33010915,4872,3998,1076,2922,11,242,203,39,601,527,15,54,5,20
E33010916,303,232,54,178,0,23,21,2,46,35,1,10,0,2
E33010917,304,221,60,161,0,52,47,5,30,25,1,3,1,1
E33010918,339,214,37,177,0,73,72,1,49,45,0,4,0,3
E33010919,635,482,121,361,2,48,39,9,97,83,3,11,0,6
E33010920,336,239,83,156,2,26,19,7,65,59,1,5,0,4
E33010921,615,441,133,308,1,36,26,10,131,122,2,2,5,6
E33010922,627,438,129,309,2,63,48,15,120,113,2,5,0,4
E33010923,302,230,61,169,1,20,15,5,49,44,2,3,0,2
E33010924,283,222,57,165,0,11,7,4,49,42,1,5,1,1
E33010925,280,193,53,140,1,14,11,3,72,70,2,0,0,0
E33010926,386,310,95,215,0,17,14,3,58,58,0,0,0,1
E33010927,436,347,104,243,3,24,17,7,56,48,3,2,3,6
E33010928,237,152,62,90,1,13,13,0,62,57,4,1,0,9
E33010929,595,491,165,326,1,39,33,6,61,59,0,2,0,3
E33010930,323,279,89,190,0,5,5,0,33,31,2,0,0,6
E33010931,391,328,82,246,2,13,13,0,43,36,0,7,0,5
E33010932,268,239,71,168,0,4,4,0,25,21,0,4,0,0
E33010933,312,250,73,177,0,11,9,2,51,45,0,2,4,0
E33010934,410,255,102,153,1,47,36,11,101,93,3,4,1,6
E33010935,451,246,65,181,2,63,57,6,137,126,1,9,1,3
E33010936,489,328,110,218,0,43,38,5,113,108,1,4,0,5
E33010937,607,449,109,340,1,49,42,7,104,92,5,7,0,4
E33010938,329,202,52,150,0,72,70,2,53,51,0,2,0,2
E33010939,266,202,70,132,0,16,13,3,45,43,0,2,0,3
E33010940,230,170,50,120,1,31,28,3,28,25,1,2,0,0
E33010941,322,236,53,183,1,44,43,1,41,39,0,2,0,0
E33010942,452,359,110,249,6,32,30,2,48,44,0,4,0,7
E33010943,364,285,98,187,1,25,23,2,51,42,0,8,1,2
E33010944,1496,1072,307,765,1,193,150,43,218,199,1,17,1,12
E33010945,395,307,92,215,0,21,11,10,61,55,1,5,0,6
E33010946,327,255,75,180,0,38,34,4,33,32,0,1,0,1
E33010947,357,306,112,194,0,17,11,6,31,30,1,0,0,3
E33010948,527,430,144,286,0,23,16,7,67,53,1,13,0,7
E33010949,315,269,82,187,1,14,10,4,30,21,2,7,0,1
E33010950,374,306,118,188,2,11,9,2,54,45,1,7,1,1
E33010951,392,310,110,200,0,9,3,6,71,67,2,2,0,2
E33010952,375,323,120,203,0,17,16,1,35,33,0,2,0,0
E33010953,311,222,68,154,0,34,31,3,53,51,0,2,0,2
E33010954,922,706,146,560,7,49,41,8,151,139,1,10,1,9
E33010955,461,318,86,232,0,42,30,12,96,87,0,9,0,5
E33010956,580,419,85,334,1,46,35,11,107,101,0,4,2,7
E33010957,429,327,105,222,1,47,42,5,49,41,2,6,0,5
E33010958,689,543,144,399,0,39,29,10,104,97,0,7,0,3
E33010959,377,302,80,222,0,29,23,6,46,39,0,5,2,0
E33010960,305,203,47,156,2,62,54,8,36,30,1,5,0,2
E33010961,338,251,75,176,1,52,47,5,31,23,5,3,0,3
E33010962,615,435,155,280,1,74,65,9,98,82,1,10,5,7
E33010963,351,266,76,190,0,61,59,2,22,20,0,2,0,2
E33010964,273,224,68,156,0,19,19,0,27,25,1,1,0,3
E33010965,672,571,185,386,0,50,45,5,50,45,0,5,0,1
E33010966,400,336,98,238,0,29,22,7,35,31,0,3,1,0
E33010967,337,215,71,144,0,61,51,10,55,49,1,5,0,6
E33010968,330,251,75,176,0,31,26,5,47,42,0,4,1,1
E33010969,379,217,57,160,2,81,71,10,76,69,1,6,0,3
E33010970,259,204,50,154,0,19,15,4,32,27,0,3,2,4
E33010971,267,192,56,136,1,42,35,7,29,24,0,4,1,3
E33010972,784,588,127,461,4,97,83,14,92,87,1,4,0,3
E33010973,484,340,96,244,1,92,85,7,44,38,3,3,0,7
E33010974,350,264,82,182,2,42,39,3,39,36,0,3,0,3
E33010975,924,722,221,501,1,67,55,12,125,118,0,5,2,9
E33010976,343,272,98,174,0,22,19,3,45,39,0,6,0,4
E33010977,382,317,89,228,0,27,26,1,38,33,0,5,0,0
E33010978,500,367,100,267,0,50,45,5,81,71,2,7,1,2
E33010979,677,508,151,357,0,90,84,6,74,60,0,14,0,5
E33010980,344,274,75,199,1,27,23,4,39,32,0,3,4,3
E33010981,419,326,86,240,0,40,37,3,50,42,0,8,0,3
E33010982,522,418,126,292,0,43,39,4,59,54,0,5,0,2
E33010983,340,283,52,231,0,14,10,4,40,30,6,4,0,3
E33010984,284,228,57,171,0,16,14,2,39,23,0,11,5,1
E33010985,478,380,92,288,2,38,30,8,54,47,1,6,0,4
E33010986,272,198,58,140,0,31,30,1,35,31,0,4,0,8
E33010987,289,222,55,167,0,33,33,0,34,31,0,3,0,0
E33010988,334,247,73,174,0,46,44,2,39,32,3,4,0,2
E33010989,612,463,126,337,2,77,66,11,64,59,1,3,1,6
E33010990,422,326,85,241,1,41,33,8,49,41,2,5,1,5
E33010991,559,457,122,335,3,16,9,7,82,74,0,7,1,1
E33010992,429,340,85,255,2,21,14,7,64,62,0,2,0,2
E33010993,580,450,153,297,3,64,37,27,56,48,1,7,0,7
E33010994,268,219,73,146,2,13,11,2,31,26,0,4,1,3
E33010995,402,327,123,204,1,13,11,2,57,45,2,3,7,4
E33010996,374,326,114,212,0,15,15,0,26,23,0,3,0,7
E33010997,287,237,83,154,1,18,16,2,29,25,0,2,2,2
E33010998,1183,872,218,654,6,159,139,20,143,130,1,10,2,3
E33010999,389,300,86,214,0,54,48,6,32,26,0,5,1,3
E33011000,423,317,106,211,0,51,44,7,52,49,0,2,1,3
E33011001,438,350,81,269,3,43,32,11,41,38,1,2,0,1
E33011002,737,559,123,436,1,76,56,20,97,91,0,5,1,4
E33011003,749,575,130,445,2,80,68,12,88,76,0,12,0,4
E33011004,560,443,122,321,3,56,48,8,56,49,0,7,0,2
E33011005,376,308,86,222,1,33,24,9,34,32,0,2,0,0
E33011006,330,241,61,180,1,50,43,7,34,33,1,0,0,4
E33011007,384,288,75,213,3,42,37,5,51,47,0,3,1,0
E33011008,425,358,114,244,0,35,27,8,26,22,0,4,0,6
E33011009,585,496,128,368,1,39,29,10,44,35,0,9,0,5
E33011010,287,218,85,133,3,36,33,3,27,22,0,3,2,3
E33011011,327,273,75,198,0,26,23,3,28,24,2,2,0,0
E33011012,656,517,155,362,2,68,58,10,62,53,0,8,1,7
E33011013,274,219,75,144,0,23,21,2,31,23,2,6,0,1
E33011014,595,472,120,352,1,67,65,2,52,48,0,4,0,3
E33011015,293,204,49,155,0,55,50,5,34,28,0,4,2,0
E33011016,323,258,71,187,0,29,25,4,34,33,0,1,0,2
E33011017,357,269,83,186,1,51,43,8,36,32,1,3,0,0
E33011018,282,204,52,152,1,41,36,5,35,29,0,4,2,1
E33011019,341,241,75,166,1,60,52,8,38,37,0,1,0,1
E33011020,630,483,128,355,3,70,62,8,67,57,1,9,0,7
E33011021,462,344,134,210,0,39,29,10,64,58,0,2,4,15
E33011022,381,331,113,218,1,13,6,7,32,26,1,2,3,4
E33011023,479,370,102,268,0,34,24,10,70,64,1,3,2,5
E33011024,423,304,68,236,1,71,64,7,43,36,0,5,2,4
E33011025,412,286,89,197,1,67,59,8,53,50,2,1,0,5
E33011026,558,415,124,291,1,72,53,19,69,57,1,8,3,1
E33011027,291,201,48,153,0,49,42,7,39,33,0,5,1,2
E33011028,534,357,101,256,1,121,108,13,53,47,1,3,2,2
E33011029,369,256,60,196,1,72,67,5,38,32,0,4,2,2
E33011030,296,218,75,143,0,49,43,6,27,20,2,5,0,2
E33011031,253,193,62,131,0,30,25,5,30,28,1,0,1,0
E33011032,604,426,121,305,0,103,97,6,64,58,0,3,3,11
