GeographyCode,WP703EW0001,WP703EW0002,WP703EW0003,WP703EW0004,WP703EW0005,WP703EW0006,WP703EW0007,WP703EW0008,WP703EW0009,WP703EW0010,WP703EW0011,WP703EW0012
E02002908,4169,1161,0,12,25,8,17,2528,213,46,138,21
E02002909,4239,1108,1,8,31,0,24,2332,190,49,479,17
E02002910,3282,1046,1,13,30,1,16,1681,138,39,301,16
E02002911,3820,728,3,8,54,9,39,2217,194,247,291,30
E02002912,2772,700,0,4,25,8,21,1689,117,41,149,18
E02002913,1626,655,1,20,8,1,16,745,61,15,94,10
E02002914,7786,332,1,18,111,28,81,4863,484,631,1212,25
E02002915,2916,328,0,26,53,16,11,1858,158,104,350,12
E02002916,14373,483,7,159,641,84,96,8016,853,818,3164,52
E02002917,1664,280,0,9,46,11,9,919,69,70,242,9
E02002918,1553,248,1,6,24,10,8,904,98,46,195,13
E02002919,2370,315,1,3,58,11,18,1245,134,137,429,19
E02002920,2037,379,0,8,20,8,9,1296,83,48,174,12
E02002921,711,140,1,1,25,9,3,356,42,34,90,10
E02002922,2111,769,2,4,13,1,14,1110,81,25,75,17
E02002923,4793,643,0,38,47,5,22,2813,246,100,867,12
E02002924,2299,1011,0,9,11,1,12,1030,88,31,90,16
E02002925,7026,1269,1,18,85,14,95,4401,424,371,316,32
E02002926,5465,555,1,8,73,9,34,3412,319,97,939,18
E02002927,4121,1514,0,9,28,10,20,2143,157,28,178,34
E02002928,947,255,4,2,17,1,4,466,61,13,121,3
E02002929,2110,539,2,8,28,9,8,1267,119,39,79,12
E02002930,3066,222,16,18,118,10,10,1916,171,58,515,12
E02002931,2156,348,3,10,28,5,22,1396,158,50,127,9
E02002932,5409,219,4,21,203,48,59,3814,382,178,451,30
E02002933,1622,293,2,6,39,6,10,951,88,21,200,6
E02002934,2494,238,1,11,59,23,13,1816,126,35,165,7
E02002935,3941,209,2,13,161,36,33,2694,395,133,250,15
E02002936,5357,244,1,15,204,63,38,3705,582,173,311,21
E02002937,3450,767,1,14,72,32,24,2054,230,37,200,19
E02002938,3649,239,0,54,143,61,20,2428,287,72,332,13
E02002939,3978,229,0,64,159,45,26,2656,292,48,444,15
E02002940,995,174,1,8,36,9,3,593,71,19,76,5
E02002941,5338,328,6,75,250,63,22,3798,339,99,344,14
E02002942,2459,333,2,36,165,18,14,1600,151,52,81,7
E02002943,11724,421,3,314,937,121,62,8038,1020,128,653,27
E02002944,2382,166,0,14,138,47,7,1614,161,22,206,7
E02002945,10653,262,3,155,445,114,92,7961,913,256,425,27
E02002946,1130,237,2,5,40,4,7,667,71,11,81,5
E02002947,532,155,1,3,18,4,1,277,27,0,41,5
E02002948,634,131,0,4,32,10,0,303,57,6,86,5
E02002949,2445,185,0,11,92,23,18,1641,175,40,248,12
E02002950,6706,137,4,33,167,76,67,5070,612,178,345,17
E02002951,1244,237,0,6,60,8,2,697,110,6,108,10
E02002952,1935,159,1,6,91,30,14,1284,142,11,186,11
E02002953,817,174,1,3,40,7,1,437,49,3,97,5
E02002954,1166,211,0,3,48,5,4,707,79,8,96,5
E02002955,3880,179,1,15,288,36,38,2501,331,49,429,13
E02002956,2722,254,0,5,216,25,12,1636,214,19,332,9
E02002957,1676,402,1,17,41,3,9,918,102,5,176,2
E02002958,1322,184,0,2,66,9,4,758,103,14,178,4
E02002959,5731,229,1,24,357,86,30,3835,528,115,511,15
E02002960,564,168,0,6,25,5,0,277,35,1,41,6
E02002961,4504,159,2,15,299,38,40,3143,401,51,335,21
E02002962,2371,148,0,19,115,16,9,1716,113,33,196,6
E02002963,2137,191,0,6,165,47,10,1322,146,31,208,11
E02002964,1692,250,2,4,89,9,8,1009,93,11,210,7
E02002965,19555,189,15,110,2673,263,128,12632,1611,239,1645,50
E02002966,7372,246,3,138,460,100,82,4925,489,148,758,23
E02002967,1387,172,0,3,204,6,7,734,92,16,148,5
E02002968,11380,322,5,61,580,124,58,8274,785,105,1052,14
E02002969,7523,271,0,88,527,39,70,5168,541,129,674,16
E02002970,5230,207,1,20,298,49,39,3567,475,93,472,9
E02002971,1534,114,0,1,59,6,28,1002,153,31,133,7
E02002972,5132,125,2,21,424,48,36,3404,374,71,608,19
E02002973,5685,217,0,20,241,47,70,4007,432,192,436,23
E02002974,1029,138,0,2,39,11,5,626,62,4,136,6
E02002975,694,199,0,1,19,6,0,382,40,4,40,3
E02002976,3050,133,1,5,160,44,41,2048,327,84,197,10
E02002977,1232,161,0,7,55,12,5,762,72,9,142,7
E02002978,801,141,0,4,27,7,3,453,55,2,105,4
E02002979,1871,164,0,8,72,41,14,1222,131,21,184,14
E02002980,1223,237,0,7,45,4,6,734,75,8,100,7
E02002981,1154,226,0,3,30,12,4,715,60,8,91,5
E02002982,3558,198,3,7,115,17,27,2608,259,97,213,14
E02002983,1645,220,0,3,67,18,9,1063,107,23,130,5
E02002984,1340,308,1,6,81,26,8,669,120,10,108,3
E02002985,2509,234,2,40,100,3,26,1529,148,58,357,12
E02002986,1932,181,0,45,62,7,11,1277,84,34,228,3
E02002987,2138,287,0,11,57,4,33,1401,100,64,176,5
E02002988,1321,353,0,14,48,2,8,572,44,67,210,3
E02002989,1040,312,0,10,42,4,9,438,38,20,161,6
E02002990,1421,452,1,27,45,4,7,571,39,55,213,7
E02002991,19731,851,21,1515,2318,45,225,8040,1004,701,4959,52
E02002992,7180,411,2,93,358,8,73,4560,272,251,1134,18
E02002993,5644,386,6,401,455,11,66,2465,245,233,1359,17
E02002994,3166,1009,0,47,61,2,24,1587,107,68,247,14
E02002995,1947,113,2,32,97,5,23,1254,65,45,301,10
E02002996,10581,689,409,875,974,27,140,5062,438,496,1441,30
E02002997,1331,234,1,30,44,4,7,742,56,21,187,5
E02002998,1206,217,1,15,54,5,16,554,67,17,255,5
E02002999,717,166,1,8,27,3,3,358,45,10,94,2
E02003000,2764,688,1,19,69,4,30,1563,128,65,186,11
E02003001,2183,423,0,31,80,8,15,1294,85,37,204,6
E02003002,2518,302,1,35,108,4,20,1670,104,64,197,13
E02003003,1201,253,2,14,41,11,4,688,56,9,119,4
E02003004,2126,525,2,4,47,5,16,1261,96,19,142,9
E02003005,2381,637,1,13,27,0,20,1399,100,27,148,9
E02003006,2917,566,2,32,129,15,30,1795,130,49,159,10
E02003007,2761,428,0,10,74,8,25,1780,150,33,243,10
E02003008,1806,242,1,3,38,1,16,1242,89,29,140,5
E02003009,2666,247,0,4,41,2,25,1785,139,56,360,7
E02003010,3482,207,1,7,57,4,48,2476,182,119,375,6
E02003011,1192,211,2,2,33,1,5,733,47,8,142,8
E02003012,2165,357,0,8,137,10,20,1214,100,62,248,9
E02003013,2464,301,0,16,144,9,17,1473,125,82,290,7
E02003014,5652,149,0,40,121,4,91,4420,368,175,268,16
E02003015,6393,216,2,24,390,6,64,4126,292,411,850,12
E02003016,1295,200,0,11,93,7,8,688,60,58,160,10
E02003017,2956,389,1,19,136,4,39,1805,105,113,334,11
E02003018,802,229,0,5,32,3,6,419,35,10,59,4
E02003019,8248,307,1,63,194,17,186,6151,448,285,549,47
E02003020,1759,377,0,16,101,2,11,916,89,54,190,3
E02003021,1361,316,1,7,80,3,12,685,62,68,120,7
E02003022,1268,351,1,9,53,5,8,572,58,46,158,7
E02003023,1263,239,1,12,76,15,5,709,45,36,122,3
E02003024,4955,283,1,28,346,18,33,3004,230,297,701,14
E02003025,3505,204,1,19,262,16,38,2073,187,207,487,11
E02003026,3176,638,3,162,134,3,34,1651,143,169,232,7
E02003027,3820,761,8,29,205,11,52,1885,132,204,515,18
E02003028,2721,613,1,25,180,2,20,1216,112,134,405,13
E02003029,1127,163,0,2,41,5,14,686,50,55,103,8
E02003030,1828,274,0,12,67,10,18,1101,87,76,165,18
E02003031,3265,650,6,43,188,8,28,1423,98,219,579,23
E02003032,3241,236,1,5,95,14,58,2107,157,200,360,8
E02003033,3433,502,7,74,220,5,22,1608,99,240,649,7
E02003034,7055,632,11,179,758,20,82,3138,261,739,1213,22
E02003036,8405,376,9,254,2111,20,108,2569,427,640,1857,34
E02003037,5525,579,8,205,375,4,45,2500,166,402,1220,21
E02003038,1226,248,0,5,53,5,8,654,72,30,147,4
E02003039,1312,265,1,7,69,10,6,660,61,45,185,3
E02003040,2955,296,3,28,153,10,31,1815,134,117,357,11
E02003041,4257,488,12,64,295,2,43,2116,160,256,806,15
E02003043,50014,502,44,2281,8336,68,691,18555,2249,4875,12286,127
E02003044,930,240,0,3,16,2,8,544,41,25,42,9
E02003045,1586,482,3,33,85,10,19,562,51,95,235,11
E02003046,4265,362,7,47,166,15,67,2676,231,204,479,11
E02003047,3889,494,2,37,208,7,26,2070,160,243,625,17
E02003048,1018,353,4,21,34,4,5,416,27,26,120,8
E02003049,3886,281,0,21,159,5,74,2657,219,181,268,21
E02003050,6156,322,3,102,525,23,112,3340,345,356,1013,15
E02003051,1017,270,0,16,36,5,8,456,55,38,124,9
E02003052,4049,284,0,38,112,13,69,2688,232,207,389,17
E02003053,2170,417,1,13,143,9,12,1115,96,38,320,6
E02003054,3774,284,1,13,252,14,45,2444,203,119,384,15
E02003055,885,168,0,4,46,6,3,500,48,27,80,3
E02003056,2582,120,1,15,134,4,37,1767,167,86,238,13
E02003057,2976,225,2,22,160,4,35,2003,135,90,292,8
E02003058,2779,245,2,5,140,15,26,1737,170,83,349,7
E02003059,2663,170,0,14,126,5,30,1725,199,84,299,11
E02003060,1733,394,0,7,61,1,8,921,92,22,221,6
E02003061,733,137,0,0,41,2,7,395,48,14,85,4
E02003062,639,106,0,0,38,1,6,335,36,6,110,1
E02003063,1706,276,2,12,58,9,5,1075,100,32,132,5
E02003064,2686,111,1,6,171,10,19,1829,173,80,279,7
E02003065,3380,495,2,7,68,4,33,2037,181,61,480,12
E02003066,2268,406,0,5,18,3,32,1552,59,34,149,10
E02003067,2881,418,3,20,48,5,20,1962,101,63,236,5
E02003068,4206,389,2,22,74,2,63,3173,172,124,173,12
E02003069,2745,425,2,13,24,9,14,1761,173,71,245,8
E02003070,5411,958,2,36,94,5,74,3556,238,162,272,14
E02003071,3261,460,0,12,45,4,17,1940,151,111,517,4
E02003072,3781,457,1,32,199,7,27,2258,179,99,511,11
E02003073,1675,372,1,14,37,2,13,907,61,38,224,6
E02003074,2122,411,0,10,18,4,16,1228,85,96,247,7
E02003075,2284,484,1,13,46,1,15,1440,110,53,113,8
E02003076,4516,654,1,91,44,9,62,2904,201,151,385,14
E02003077,4678,546,4,21,223,13,47,3369,151,72,222,10
E02003078,2850,578,2,16,47,22,32,1700,192,52,199,10
E02003079,1850,448,0,10,53,10,4,959,89,46,224,7
E02003080,2490,271,10,23,85,19,16,1612,116,62,271,5
E02003081,1743,423,1,18,44,6,10,968,71,36,155,11
E02003082,3029,470,1,48,139,33,18,1590,189,77,453,11
E02003084,8328,431,4,99,555,96,58,4704,542,290,1513,36
E02003085,2795,165,0,28,81,13,34,1822,177,113,357,5
E02003086,1644,285,0,13,79,12,12,868,99,51,215,10
E02003087,1894,587,0,13,31,11,15,1039,75,16,93,14
E02003088,4284,683,2,11,39,3,26,2813,360,71,262,14
E02003089,3911,239,2,19,132,19,41,2714,227,130,377,11
E02003090,3710,410,1,18,73,6,47,2524,174,100,342,15
E02003091,4016,317,3,20,61,4,43,2804,221,89,444,10
E02003092,5407,667,0,22,58,7,74,3847,268,179,270,15
E02003093,3922,614,2,10,40,3,37,2828,176,60,143,9
E02003094,11107,535,2,32,1111,12,196,7575,847,278,498,21
E02003095,3628,375,0,31,87,7,25,2187,195,122,583,16
E02003096,1748,269,1,7,29,2,17,995,115,75,234,4
E02003097,2887,330,1,11,56,2,23,1990,146,58,258,12
E02003098,7538,432,10,100,286,8,95,5580,267,291,455,14
E02003099,1615,257,2,7,36,7,14,955,77,63,188,9
E02003100,12407,357,24,165,661,9,167,9200,545,578,681,20
E02003101,2218,432,0,19,78,1,19,1217,119,63,259,11
E02003102,1239,407,0,9,18,1,7,611,47,21,112,6
E02003103,894,242,2,2,5,4,3,486,40,18,90,2
E02003104,1065,271,1,16,22,3,6,583,33,21,102,7
E02003105,1894,334,1,4,37,3,11,1224,78,47,154,1
E02003106,25639,479,22,1451,1194,43,401,17339,1031,2080,1558,41
E02003107,7226,358,4,125,346,14,146,4919,303,442,558,11
E02003108,7879,538,5,39,154,27,116,5798,441,361,374,26
E02003109,1071,278,0,4,16,1,14,599,39,40,75,5
E02003110,5217,479,93,100,509,9,54,2992,260,180,532,9
E02003111,2000,330,0,5,61,10,15,1243,77,66,184,9
E02003112,979,223,1,3,26,0,6,563,43,20,91,3
E02003113,4120,1115,4,27,36,3,32,2445,161,77,208,12
E02003114,2733,268,1,22,112,3,30,1719,129,105,332,12
E02003115,3403,295,2,9,167,6,30,2077,193,95,518,11
E02003116,1415,201,0,2,59,4,18,888,71,44,124,4
E02003117,3723,328,1,13,148,13,38,2410,183,117,463,9
E02003118,3166,464,1,8,72,5,45,2132,159,100,173,7
E02003119,2224,354,1,5,35,0,20,1443,116,58,187,5
E02003120,2393,363,2,6,65,3,24,1466,126,66,265,7
E02003121,3515,465,0,2,122,6,29,2160,220,66,432,13
E02003122,4465,238,0,10,270,19,101,3050,367,90,298,22
E02003123,1867,178,0,5,140,13,28,1171,113,41,167,11
E02003124,974,185,0,1,68,10,12,537,54,10,88,9
E02003125,1367,141,0,2,66,10,39,864,95,39,105,6
E02003126,15097,244,4,33,1809,59,216,10673,875,315,835,34
E02003127,1416,191,1,3,76,20,16,852,74,20,159,4
E02003128,1933,172,0,3,199,23,21,1085,115,16,289,10
E02003129,3554,168,0,11,289,35,33,2393,175,81,351,18
E02003130,1541,257,1,3,116,25,25,791,90,14,202,17
E02003131,2126,187,0,1,129,10,46,1444,123,51,127,8
E02003132,1789,229,2,7,91,13,21,1037,104,23,250,12
E02003133,1093,234,0,5,43,6,12,630,51,15,85,12
E02003134,1787,142,2,2,105,20,34,1145,95,27,203,12
E02003135,6249,180,5,184,300,30,186,3362,255,348,1067,332
E02003136,3307,294,2,6,198,14,40,2153,187,60,340,13
E02003137,2484,401,0,13,194,15,26,1339,112,35,330,19
E02003138,1522,352,0,12,67,3,9,770,62,31,204,12
E02003139,1290,198,0,4,74,3,37,811,63,14,73,13
E02003140,2775,258,2,7,185,12,68,1782,160,66,215,20
E02003141,1610,267,0,6,115,27,22,750,88,23,292,20
E02003142,3101,196,1,16,233,27,39,2019,181,61,317,11
E02003143,1318,257,0,3,69,8,10,712,52,9,189,9
E02003144,4370,282,0,100,433,47,55,2347,229,61,790,26
E02003145,3610,292,3,22,377,45,40,1963,195,62,595,16
E02003146,1516,263,0,12,68,12,13,819,79,30,209,11
E02003147,6032,174,0,35,343,28,337,3660,260,388,775,32
E02003148,22170,303,8,588,5427,78,333,8309,1325,531,5161,107
E02003149,5105,243,1,22,382,39,108,3083,318,133,749,27
E02003150,9014,470,3,64,712,53,189,5479,448,358,1153,85
E02003151,1172,290,1,2,59,2,14,589,57,10,137,11
E02003152,4716,391,0,15,381,14,109,2936,257,106,489,18
E02003153,1593,221,0,6,106,8,14,939,55,31,200,13
E02003154,1148,256,0,1,26,1,10,675,66,14,96,3
E02003155,2026,349,0,9,64,8,25,1057,111,15,384,4
E02003156,8163,480,0,26,309,25,107,5586,492,166,949,23
E02003157,2966,241,0,11,111,19,51,1963,149,30,377,14
E02003158,1677,264,0,1,60,19,9,876,111,9,318,10
E02003159,956,245,0,5,15,6,7,493,66,4,106,9
E02003161,8209,574,1,60,621,47,122,4250,529,127,1853,25
E02003163,2671,553,2,14,155,36,19,1296,145,31,404,16
E02003164,1942,472,1,9,67,13,22,1040,89,26,198,5
E02003165,1095,304,1,2,26,4,14,544,60,11,123,6
E02003166,5698,403,3,15,183,14,129,3975,356,134,460,26
E02003167,5707,597,7,50,331,36,77,2878,347,81,1297,6
E02003168,1510,295,0,4,72,13,19,782,87,16,207,15
E02003169,1377,371,2,4,45,3,13,735,67,13,121,3
E02003170,3168,484,1,13,93,21,43,1464,158,51,819,21
E02003171,1487,338,0,2,31,11,9,762,69,11,237,17
E02003172,1186,233,0,4,39,6,4,730,50,18,92,10
E02003173,3014,223,1,13,107,4,69,1967,187,171,264,8
E02003174,1297,410,0,6,35,3,6,637,47,27,115,11
E02003175,1291,391,0,4,42,6,6,658,39,36,102,7
E02003176,2162,183,2,5,86,11,30,1438,127,87,185,8
E02003177,1521,418,2,14,49,2,16,800,45,44,121,10
E02003178,1658,311,1,4,58,7,6,1008,71,45,138,9
E02003179,4395,240,1,12,598,7,57,2558,225,213,473,11
E02003180,3351,329,1,18,245,19,26,1875,172,158,497,11
E02003181,2053,505,1,19,60,10,13,1108,74,61,193,9
E02003182,11778,473,2,65,1476,18,146,7103,570,880,1025,20
E02003183,1887,460,1,13,97,4,10,979,67,66,172,18
E02003184,1853,405,3,18,112,11,12,926,66,70,222,8
E02003185,1322,408,0,16,25,7,7,624,47,37,142,9
E02003186,1773,423,0,15,66,2,16,944,72,64,155,16
E02003187,2646,491,2,24,128,15,21,1403,98,106,345,13
E02003188,13894,480,6,233,1952,46,122,7214,810,604,2383,44
E02003189,2214,518,3,31,109,9,17,1078,91,81,270,7
E02003190,3844,447,0,31,393,11,37,1827,177,154,744,23
E02003191,1856,445,0,16,79,5,15,997,78,50,158,13
E02003192,10396,503,5,316,1081,61,139,5652,396,567,1650,26
E02003194,1637,387,1,6,17,2,16,977,61,73,86,11
E02003195,2305,254,0,6,72,13,49,1571,118,111,96,15
E02003196,2749,637,1,12,61,4,20,1597,135,69,199,14
E02003197,6093,324,2,28,112,13,120,4368,326,401,379,20
E02003198,1542,235,1,1,42,2,11,1008,81,49,110,2
E02003199,4950,341,1,20,97,4,68,3589,266,263,288,13
E02003200,3190,329,1,11,163,9,48,2038,182,125,267,17
E02003201,5440,369,5,21,216,12,107,3758,337,184,420,11
E02003202,4681,315,8,83,287,12,41,3005,220,213,480,17
E02003203,1926,350,0,21,114,21,39,988,108,55,222,8
E02003204,5487,387,5,56,243,9,64,3763,242,234,470,14
E02003205,4195,344,22,121,147,8,79,2662,222,257,319,14
E02003206,2376,694,6,19,103,5,20,1139,85,50,242,13
E02003207,3328,324,2,45,46,3,66,2102,140,256,329,15
E02003208,18202,491,16,496,1890,20,269,10374,1264,947,2382,53
E02003209,2151,241,0,14,58,4,49,1283,95,170,223,14
E02003210,3135,677,0,42,125,8,15,1767,113,96,276,16
E02003211,5460,752,2,74,370,12,63,3217,254,176,525,15
E02003212,2669,438,3,6,94,6,14,1529,209,38,327,5
E02003214,574,96,0,6,20,3,4,321,38,7,76,3
E02003215,1088,289,1,4,34,7,8,518,49,34,138,6
E02003216,2048,298,0,13,63,13,18,1238,82,78,236,9
E02003217,1136,183,0,4,44,5,6,677,75,24,114,4
E02003218,914,173,0,11,49,4,7,476,60,20,105,9
E02003219,14776,726,4,57,1229,44,240,10240,1021,664,488,63
E02003220,6890,411,4,44,450,30,111,4384,388,496,551,21
E02003221,4952,208,2,29,249,41,60,3452,261,263,370,17
E02003222,979,336,2,12,42,2,3,464,46,15,53,4
E02003223,12535,335,10,487,951,42,145,7899,733,671,1239,23
E02003224,1664,314,1,4,57,3,14,971,64,80,152,4
E02003225,5374,267,1,41,267,15,50,3842,282,251,338,20
E02003226,8354,319,24,750,1527,31,68,3420,515,294,1385,21
E02003227,1221,119,4,12,61,6,9,757,52,58,137,6
E02003228,5045,230,1,68,443,39,42,3116,273,236,581,16
E02003229,851,280,2,2,20,4,4,438,40,16,41,4
E02003230,7443,376,4,95,1568,31,53,3250,551,232,1258,25
E02003231,1087,180,1,6,74,7,4,547,68,33,154,13
E02003232,2500,410,1,27,130,16,14,1415,143,56,284,4
E02003233,7957,311,9,50,425,17,60,5882,491,242,457,13
E02003234,5221,292,3,39,312,19,54,3572,292,302,320,16
E02003235,4585,364,4,59,243,23,24,3002,219,96,543,8
E02003236,3734,600,1,21,171,18,35,2301,169,83,319,16
E02003237,1533,382,1,12,36,7,8,865,76,46,96,4
E02003238,1336,203,2,7,51,1,6,786,69,65,144,2
E02003239,1310,430,0,13,36,9,5,615,59,45,85,13
E02003240,3396,459,2,21,70,1,21,1943,105,208,536,30
E02003241,1597,350,0,9,25,3,13,928,89,45,124,11
E02003242,4279,319,1,25,148,17,38,2822,249,347,295,18
E02003243,1756,247,1,11,74,6,9,1071,106,107,114,10
E02003244,941,189,1,3,41,8,6,481,79,43,82,8
E02003245,3392,142,4,35,298,12,27,2164,334,162,185,29
E02003246,4697,276,2,34,281,75,39,2929,398,281,353,29
E02003247,2206,225,2,15,137,5,9,1279,130,110,291,3
E02003248,3903,348,6,23,460,63,23,2090,307,201,355,27
E02003249,12721,294,9,45,359,53,140,9436,898,806,644,37
E02003250,17839,364,197,485,2880,97,130,9281,1677,813,1853,62
E02003251,9293,391,4,110,649,48,48,6530,594,366,537,16
E02003252,3978,434,3,59,196,28,16,2617,189,117,300,19
E02003253,3069,308,1,22,150,31,24,1871,223,186,235,18
E02003254,9887,527,9,98,491,27,88,7376,615,316,323,17
E02003255,2094,293,0,8,47,14,13,1263,200,104,137,15
E02003257,2849,208,2,14,168,3,12,1834,206,121,273,8
E02003258,2454,371,1,35,127,24,10,1419,191,25,240,11
E02003259,3805,182,2,59,110,20,33,2716,269,84,316,14
E02003260,1326,173,1,19,65,7,2,788,86,14,164,7
E02003261,1240,258,1,19,46,11,2,615,69,18,194,7
E02003262,2585,281,16,67,198,32,18,1520,148,44,248,13
E02003263,2542,345,4,48,110,55,10,1374,183,44,349,20
E02003264,2066,438,1,36,57,15,6,1135,96,30,240,12
E02003265,2397,308,7,54,96,19,5,1469,120,33,274,12
E02003266,2100,209,5,30,116,18,4,1265,113,29,295,16
E02003267,2500,322,9,45,114,63,8,1310,139,31,432,27
E02003268,2715,276,10,45,156,52,10,1622,137,34,357,16
E02003269,2640,415,7,63,84,22,15,1470,147,25,377,15
E02003270,4740,258,7,81,344,46,15,2766,272,71,866,14
E02003271,12754,344,58,659,631,91,80,9324,574,128,816,49
E02003272,4115,224,12,38,221,76,28,2479,245,94,657,41
E02003273,2724,334,5,71,83,8,23,1685,212,43,245,15
E02003274,2567,264,9,47,186,54,12,1261,180,32,498,24
E02003275,17587,346,53,685,2100,139,80,9318,1524,233,3027,82
E02003276,4946,173,17,78,297,54,34,3230,394,94,534,41
E02003277,1432,252,4,30,49,15,2,754,108,10,193,15
E02003278,10719,398,88,362,832,79,66,7255,584,131,883,41
E02003279,3368,357,5,68,180,16,18,2141,194,91,288,10
E02003280,5203,365,6,105,351,26,21,3256,380,149,525,19
E02003281,1665,391,2,52,82,18,9,806,75,47,171,12
E02003282,7262,447,21,191,537,28,39,4198,338,238,1204,21
E02003283,2356,414,3,63,86,16,5,1287,106,76,290,10
E02003284,6014,379,10,160,220,25,59,3992,372,303,475,19
E02003285,2166,359,10,93,126,20,15,1119,93,40,272,19
E02003286,2214,517,7,112,102,21,16,1131,73,35,186,14
E02003287,2186,424,8,64,83,16,8,1181,94,67,232,9
E02003288,9301,318,18,635,695,41,77,5023,464,324,1678,28
E02003289,4167,607,14,240,259,26,25,1995,180,123,678,20
E02003290,3452,586,76,211,211,25,18,1523,138,92,535,37
E02003291,3999,403,7,257,213,18,54,2219,205,132,474,17
E02003292,3439,399,2,214,164,12,17,1726,180,81,624,20
E02003293,11416,492,44,1347,1261,53,80,4878,676,281,2273,31
E02003294,1765,502,5,92,44,13,9,799,67,38,187,9
E02003295,2101,474,5,77,86,7,5,1032,130,46,230,9
E02003296,2890,279,5,77,19,20,35,2155,136,48,101,15
E02003297,1919,218,13,56,47,10,12,1112,102,30,314,5
E02003298,1005,216,3,37,16,6,6,545,57,12,105,2
E02003299,2493,358,12,64,38,19,24,1672,179,26,88,13
E02003300,2140,271,14,120,21,21,19,1385,109,18,155,7
E02003301,2243,306,31,120,70,27,9,1342,104,26,188,20
E02003302,1731,270,31,93,62,25,8,969,70,25,170,8
E02003303,2411,241,38,94,36,18,23,1692,117,25,109,18
E02003304,2166,288,15,85,65,11,12,1383,100,44,151,12
E02003305,1197,194,1,45,24,7,3,761,65,12,84,1
E02003307,1364,214,8,61,53,13,5,765,96,21,120,8
E02003308,1366,198,5,81,13,9,7,854,63,23,107,6
E02003309,2197,281,13,84,54,17,18,1375,124,26,201,4
E02003310,21846,378,318,1245,1754,67,250,15035,1594,369,774,62
E02003311,4176,311,50,243,191,30,20,2629,170,54,464,14
E02003312,3469,237,28,240,200,9,23,2053,212,55,397,15
E02003313,6255,258,42,303,129,35,68,4567,327,156,340,30
E02003314,3559,277,3,44,51,6,46,2653,207,46,214,12
E02003315,1082,289,2,32,15,4,5,609,52,6,65,3
E02003316,2255,394,2,37,40,6,11,1425,111,25,192,12
E02003317,6940,277,33,210,176,12,83,5329,448,90,264,18
E02003318,785,251,2,31,14,4,3,403,34,4,38,1
E02003319,2481,268,3,91,83,15,17,1432,164,24,376,8
E02003320,8703,413,10,306,437,39,88,5537,469,212,1131,61
E02003321,1066,165,4,34,17,4,9,656,68,5,100,4
E02003322,1405,187,7,64,65,7,10,717,98,18,224,8
E02003323,1151,198,3,61,39,6,12,607,59,8,150,8
E02003324,4405,263,10,169,166,15,54,2726,318,61,607,16
E02003325,2797,204,7,168,137,17,12,1332,168,41,697,14
E02003326,1924,213,3,122,61,11,10,1021,119,20,341,3
E02003327,2695,398,6,134,116,12,25,1346,168,53,424,13
E02003328,10102,307,15,567,930,37,79,5794,646,141,1542,44
E02003329,5706,207,4,197,255,17,41,3512,342,72,1043,16
