GeographyCode,WP613EW0001,WP613EW0002,WP613EW0003,WP613EW0004,WP613EW0005
E02002217,2178,478,622,488,590
E02002218,1344,270,371,337,366
E02002219,6281,1562,2346,1088,1285
E02002220,5949,1277,1699,1122,1851
E02002221,26100,5119,9963,4799,6219
E02002222,2483,318,499,550,1116
E02002223,4765,608,1276,1081,1800
E02002224,2417,493,584,495,845
E02002225,2034,393,550,635,456
E02002226,7743,2252,2400,1302,1789
E02002227,8464,1481,2948,2147,1888
E02002228,6072,880,1720,1672,1800
E02002229,1340,269,374,419,278
E02002230,5368,1333,1623,1147,1265
E02002231,1996,295,519,569,613
E02002232,2085,426,512,499,648
E02002233,1265,205,329,296,435
E02002234,1054,161,262,309,322
E02002235,3938,1040,1101,776,1021
E02002236,1354,186,410,408,350
E02002237,1229,235,324,374,296
E02002238,1620,211,432,471,506
E02002239,8769,1215,2228,2234,3092
E02002240,2434,472,699,804,459
E02002241,3079,559,844,860,816
E02002242,5199,857,1539,1540,1263
E02002243,2363,441,674,623,625
E02002244,2227,492,538,704,493
E02002245,836,133,253,238,212
E02002246,1923,430,567,565,361
E02002247,3100,891,992,727,490
E02002248,1601,256,469,492,384
E02002249,1048,137,338,324,249
E02002250,2919,815,801,835,468
E02002251,22571,6087,8681,4191,3612
E02002252,582,93,192,201,96
E02002253,2314,463,548,616,687
E02002254,1778,404,443,511,420
E02002255,4703,884,1361,1166,1292
E02002256,3080,604,919,918,639
E02002257,1597,248,334,388,627
E02002258,4724,1019,1445,1259,1001
E02002259,3427,1103,1139,645,540
E02002260,2998,607,861,769,761
E02002261,3297,558,851,929,959
E02002262,4845,991,1398,1290,1166
E02002263,1361,341,331,434,255
E02002264,4288,1075,1471,1015,727
E02002265,1638,320,426,544,348
E02002266,1188,243,335,350,260
E02002267,1602,384,434,470,314
E02002268,7737,1576,2360,2098,1703
E02002269,2579,518,713,841,507
E02002270,2274,667,663,626,318
E02002271,1983,436,792,486,269
E02002272,6387,1131,1936,1580,1740
E02002273,3307,681,994,871,761
E02002274,1048,234,282,300,232
E02002275,4128,717,1210,1261,940
E02002276,1723,356,412,541,414
E02002277,2093,278,549,619,647
E02002278,941,208,261,288,184
E02002279,2387,355,654,712,666
E02002280,3516,531,1011,776,1198
E02002281,2420,432,616,715,657
E02002282,891,137,215,237,302
E02002283,2557,464,686,590,817
E02002284,2483,387,638,795,663
E02002285,4265,651,1012,1359,1243
E02002286,3442,713,1186,869,674
E02002287,6865,1247,2200,1503,1915
E02002288,1715,279,390,571,475
E02002289,1638,223,414,462,539
E02002290,775,176,221,233,145
E02002291,1823,413,411,505,494
E02002292,2140,664,673,441,362
E02002293,3085,374,630,800,1281
E02002294,5213,755,1316,1432,1710
E02002295,3389,655,994,757,983
E02002296,2599,658,784,637,520
E02002297,1215,378,394,235,208
E02002298,1092,224,256,353,259
E02002299,17916,3696,5973,4111,4136
E02002300,1131,259,372,295,205
E02002301,2346,440,662,644,600
E02002302,1837,299,477,575,486
E02002303,5016,1209,1687,1101,1019
E02002304,4145,1164,1370,856,755
E02002305,1043,194,308,276,265
E02002306,1499,378,394,475,252
E02002307,1214,214,322,349,329
E02002308,1359,431,318,378,232
E02002309,2550,667,690,619,574
E02002310,810,142,225,236,207
E02002311,1154,219,297,373,265
E02002312,8143,2246,3107,1419,1371
E02002313,2323,441,609,701,572
E02002314,1068,327,265,312,164
E02002315,2670,421,698,761,790
E02002316,1832,379,477,506,470
E02002317,1158,261,286,352,259
E02002318,1608,329,424,465,390
E02002319,2478,542,635,793,508
E02002320,1372,294,365,434,279
E02002321,2049,546,615,533,355
E02002322,1694,386,431,531,346
E02002323,2753,707,815,827,404
E02002324,1853,384,503,618,348
E02002325,2703,529,679,775,720
E02002326,1812,589,455,477,291
E02002327,3667,866,997,1116,688
E02002328,1718,481,565,431,241
E02002329,3964,1115,1101,1066,682
E02002330,783,295,233,144,111
E02002331,8977,2345,3356,1836,1440
E02002332,1116,320,296,316,184
E02002333,4191,1029,1275,1038,849
E02002334,2380,922,648,531,279
E02002335,1881,659,588,442,192
E02002336,5031,1300,1668,1246,817
E02002337,1722,542,516,428,236
E02002338,3028,769,941,723,595
E02002339,2560,537,756,670,597
E02002340,1542,451,455,412,224
E02002341,1417,612,401,250,154
E02002342,801,201,269,229,102
E02002343,1758,513,503,467,275
E02002344,1024,372,327,178,147
E02002345,1574,453,659,262,200
E02002346,1146,305,311,273,257
E02002347,1457,374,378,371,334
E02002348,2647,786,1055,461,345
E02002349,1567,588,463,304,212
E02002350,2856,944,874,633,405
E02002351,1510,567,417,313,213
E02002352,2673,791,834,546,502
E02002353,1068,408,297,208,155
E02002354,1725,530,530,366,299
E02002356,4391,1453,1417,893,628
E02002357,3213,987,1107,644,475
E02002358,3082,710,870,787,715
E02002359,1957,542,594,526,295
E02002360,1181,284,343,258,296
E02002361,1827,649,546,335,297
E02002362,1832,508,533,397,394
E02002363,2802,891,1038,457,416
E02002364,2977,562,914,841,660
E02002366,1674,364,491,359,460
E02002367,980,177,274,296,233
E02002368,2221,580,722,598,321
E02002369,1099,225,308,273,293
E02002370,723,101,186,246,190
E02002371,3248,943,1134,589,582
E02002373,2525,700,1178,326,321
E02002374,1961,399,618,400,544
E02002375,729,144,199,195,191
E02002376,898,178,203,265,252
E02002377,1523,294,490,260,479
E02002379,1428,246,640,291,251
E02002380,1121,242,276,362,241
E02002381,1485,325,496,413,251
E02002382,1307,167,329,298,513
E02002383,890,114,410,106,260
E02002384,6329,1879,2092,1182,1176
E02002385,2868,527,1197,612,532
E02002386,4012,700,1047,1330,935
E02002387,2344,390,746,673,535
E02002388,1335,242,391,425,277
E02002389,672,104,182,192,194
E02002390,3177,628,1016,757,776
E02002391,5047,827,1424,1399,1397
E02002392,14858,6861,5042,1626,1329
E02002393,10279,2996,3642,1813,1828
E02002394,3006,470,1013,682,841
E02002395,4478,1269,1849,697,663
E02002396,3648,557,1032,1147,912
E02002397,1410,261,434,455,260
E02002398,1524,362,409,469,284
E02002399,5086,705,1336,1643,1402
E02002400,11931,2550,4327,2222,2832
E02002401,767,182,193,194,198
E02002402,4330,1460,1397,850,623
E02002403,3066,591,944,817,714
E02002404,4212,923,1165,1023,1101
E02002405,1636,315,446,514,361
E02002406,1315,328,383,380,224
E02002407,1562,296,375,516,375
E02002408,3010,710,901,866,533
E02002409,1192,206,367,377,242
E02002410,3062,461,908,799,894
E02002411,8289,2409,2692,1803,1385
E02002412,3991,864,1265,1077,785
E02002414,4678,893,1579,1067,1139
E02002415,1590,241,416,461,472
E02002416,3771,1075,1125,915,656
E02002417,1550,264,454,523,309
E02002418,1024,181,295,332,216
E02002419,7543,1714,2560,1728,1541
E02002420,4998,776,1340,1458,1424
E02002421,806,169,186,243,208
E02002422,7921,1684,2984,1583,1670
E02002423,659,81,167,229,182
E02002424,3357,627,1010,924,796
E02002425,2499,472,806,769,452
E02002426,1629,329,495,492,313
E02002427,2334,406,774,612,542
E02002428,1703,392,516,469,326
E02002429,1685,381,479,502,323
E02002430,999,135,262,300,302
E02002431,3882,857,1200,998,827
E02002432,1365,339,338,420,268
E02002433,4448,869,1439,1128,1012
E02002434,1627,373,458,502,294
E02002435,7298,1515,2109,1817,1857
E02002436,1697,356,469,505,367
E02002437,718,156,212,259,91
E02002438,1201,144,265,376,416
E02002439,6236,802,1630,1869,1935
E02002440,1038,213,241,370,214
E02002441,2530,493,784,716,537
E02002442,6282,1085,1751,1848,1598
E02002443,2149,451,765,620,313
E02002444,1793,388,501,499,405
E02002445,2749,539,777,775,658
E02002446,3349,340,687,1168,1154
E02002447,2623,327,528,826,942
E02002448,2325,387,522,772,644
E02002449,1640,235,353,487,565
E02002450,8263,1197,2032,2141,2893
E02002451,7608,1405,2381,1844,1978
E02002452,6969,1070,2058,1865,1976
E02002453,2854,483,862,878,631
E02002454,15078,3111,5100,3234,3633
E02002455,996,120,249,334,293
E02002456,9267,2244,3514,1829,1680
E02002457,1066,211,288,309,258
E02002458,3696,677,1053,1126,840
E02002459,2935,498,926,806,705
E02002460,1299,365,325,374,235
E02002461,5143,871,1156,1381,1735
E02002462,2868,566,891,830,581
E02002463,1324,195,318,457,354
E02002464,3091,455,792,896,948
E02002465,5167,847,1599,1269,1452
E02002466,2258,345,603,802,508
E02002467,4351,681,1157,1357,1156
E02002468,2057,446,565,652,394
E02002469,1500,359,441,436,264
E02002470,1990,506,508,446,530
E02002471,2335,560,630,711,434
E02002472,1545,306,601,424,214
E02002473,2694,718,851,631,494
E02002474,1661,369,405,449,438
E02002475,1442,362,444,369,267
E02002476,1211,116,278,412,405
E02002477,878,127,197,336,218
E02002478,824,121,189,303,211
E02002479,2590,431,619,819,721
E02002480,2785,425,698,835,827
E02002481,5061,408,937,1272,2444
E02002482,879,111,233,283,252
E02002483,1170,228,285,405,252
E02002484,4755,701,1352,1432,1270
E02002485,1296,219,330,411,336
E02002487,5122,769,1662,1230,1461
E02002488,1157,295,272,360,230
E02002489,7265,1239,2163,1980,1883
E02002490,1729,172,382,636,539
E02002491,978,251,207,314,206
E02002492,3053,450,855,902,846
E02002493,3786,693,1017,1080,996
E02002494,1148,213,236,388,311
E02002496,25672,5502,8601,5467,6102
E02002497,3133,410,888,904,931
E02002498,3096,462,882,895,857
E02002499,1781,263,413,457,648
E02002500,1592,239,457,413,483
E02002501,1394,224,418,418,334
E02002502,1731,297,400,539,495
E02002503,1598,340,463,411,384
E02002504,2119,446,568,553,552
E02002505,669,82,149,193,245
E02002506,9036,2121,3213,1906,1796
E02002507,1053,269,265,289,230
E02002508,851,220,216,227,188
E02002509,685,111,164,203,207
E02002510,631,90,161,236,144
E02002512,647,144,193,184,126
E02002513,1199,203,299,364,333
E02002514,3128,526,918,842,842
E02002515,4958,744,1491,1307,1416
E02002516,1105,298,277,286,244
E02002517,8807,1711,2361,2452,2283
E02002518,1506,339,381,436,350
E02002519,982,120,218,344,300
E02002520,2180,394,600,696,490
E02002521,1742,371,473,457,441
E02002523,1182,150,252,416,364
E02002524,1115,199,243,384,289
E02002525,1346,154,343,447,402
E02002526,1488,216,326,525,421
E02002527,1304,159,284,439,422
E02002529,1392,263,467,370,292
E02002530,1953,220,389,972,372
E02002532,3630,769,1035,976,850
E02002533,680,177,132,231,140
E02002534,1321,272,322,412,315
E02002535,1807,439,472,510,386
E02002536,2490,444,760,674,612
E02002537,8451,1453,2143,2244,2611
E02002538,2597,658,703,646,590
E02002539,3704,865,1100,1040,699
E02002540,1078,279,290,307,202
E02002541,1221,211,334,358,318
E02002542,1776,229,358,529,660
E02002543,4662,1094,1566,1053,949
E02002544,3476,418,1400,838,820
E02002545,701,129,187,243,142
E02002546,2128,342,603,704,479
E02002547,1301,386,328,341,246
E02002548,21230,3304,6924,5700,5302
E02002549,1140,304,305,307,224
E02002550,1073,229,304,305,235
E02002551,10228,2469,3672,2063,2024
E02002552,736,136,169,238,193
E02002553,1122,157,335,326,304
E02002554,4133,699,1200,1213,1021
E02002555,3140,751,872,783,734
E02002556,1126,301,353,314,158
E02002557,1991,550,620,504,317
E02002558,3003,938,894,676,495
E02002559,10862,2089,3605,2738,2430
E02002560,1022,179,279,343,221
E02002561,948,164,245,267,272
E02002562,1579,198,422,477,482
E02002563,947,187,214,323,223
E02002564,1333,276,367,397,293
E02002565,836,152,228,263,193
E02002566,14913,3165,5169,3400,3179
E02002567,7552,1424,2580,1886,1662
E02002568,1457,550,398,295,214
E02002569,2475,672,993,481,329
E02002570,1530,185,359,502,484
E02002571,679,105,173,212,189
E02002572,1680,339,414,469,458
E02002573,3015,612,981,879,543
E02002574,1476,306,393,427,350
E02002575,916,267,259,250,140
E02002576,2871,484,716,958,713
E02002577,1390,150,357,368,515
E02002578,1556,393,350,441,372
E02002579,1836,264,477,508,587
E02002580,10152,1620,2928,2521,3083
E02002581,3938,627,1122,1214,975
E02002582,13376,3862,4302,2423,2789
E02002583,3064,424,748,774,1118
E02002584,1315,266,374,352,323
E02002585,4990,1087,1361,1358,1184
E02002586,2834,370,784,681,999
E02002587,861,184,202,227,248
E02002588,3679,722,1354,770,833
E02002589,1765,443,503,488,331
E02002590,3115,798,1102,692,523
E02002591,2052,484,613,495,460
E02002592,2811,596,915,703,597
E02002593,14348,5356,4742,2406,1844
E02002594,2961,843,1013,550,555
E02002595,3075,450,758,985,882
E02002596,2268,900,633,425,310
E02002597,1307,229,335,425,318
E02002598,10782,3209,3352,2301,1920
E02002599,2284,656,673,487,468
E02002600,3182,716,943,893,630
E02002601,2360,395,654,595,716
E02002602,8138,1730,2798,1850,1760
E02002603,7059,1071,1970,1736,2282
E02002604,1300,345,423,312,220
E02002605,1299,302,373,349,275
E02002606,5055,900,1474,1438,1243
E02002607,19876,4515,7043,4170,4148
E02002608,2606,624,693,801,488
E02002609,1957,405,509,576,467
E02002610,3318,1230,923,689,476
E02002611,1450,455,394,353,248
E02002612,2887,930,849,666,442
E02002613,5217,1291,1603,1419,904
E02002614,936,439,262,147,88
E02002615,4078,1020,1069,1117,872
E02002616,1188,336,302,283,267
E02002617,3256,602,869,833,952
E02002618,1288,280,381,255,372
E02002619,2193,503,699,449,542
E02002620,15037,3115,4917,3081,3924
E02002621,3330,560,946,804,1020
E02002622,4827,816,1187,1291,1533
E02002623,2552,454,705,688,705
E02002624,2228,648,585,631,364
E02002625,9717,2241,3242,2112,2122
E02002626,746,131,161,266,188
E02002627,1764,323,553,538,350
E02002628,2453,426,682,678,667
E02002629,837,147,202,268,220
E02002630,3839,625,1246,962,1006
E02002631,1782,305,491,617,369
E02002632,1911,439,561,588,323
E02002633,1422,239,453,383,347
E02002634,3899,909,1402,800,788
E02002635,1386,180,438,349,419
E02002636,5519,784,2771,1037,927
E02002637,903,146,239,287,231
E02002638,3524,369,1211,879,1065
E02002639,789,145,210,204,230
E02002640,1263,173,416,299,375
E02002641,6163,1464,2369,1274,1056
E02002642,9838,1351,3613,2071,2803
E02002643,1456,282,495,333,346
E02002644,2167,436,667,630,434
E02002645,4018,556,1418,1020,1024
E02002646,5542,983,1862,1237,1460
E02002647,1880,322,575,514,469
E02002648,2255,236,618,569,832
E02002649,2913,462,917,765,769
E02002650,3362,544,1023,936,859
E02002651,1176,203,347,354,272
E02002652,3204,436,831,975,962
E02002653,1763,235,480,495,553
E02002654,738,114,201,206,217
E02002655,1560,231,391,511,427
E02002656,914,126,216,296,276
E02002657,738,99,184,259,196
E02002658,1038,151,288,364,235
E02002659,1108,152,318,300,338
E02002660,1471,241,324,470,436
E02002661,845,77,199,283,286
E02002662,1454,306,344,435,369
E02002663,5171,1996,1531,932,712
E02002664,2014,363,450,651,550
E02002665,2531,557,625,760,589
E02002666,3357,500,1235,832,790
E02002667,10583,1157,2213,3416,3797
E02002668,958,177,220,301,260
E02002669,1138,265,402,275,196
E02002670,1662,270,474,494,424
E02002671,8993,1148,2657,2761,2427
E02002672,1074,154,280,310,330
E02002673,1169,153,264,379,373
E02002674,943,129,226,356,232
E02002675,8854,1971,2890,1965,2028
E02002676,1796,394,516,462,424
E02002677,8658,1674,2458,2347,2179
E02002678,1413,200,376,449,388
E02002679,1280,206,397,409,268
E02002680,30797,6104,11283,6622,6788
E02002681,8444,1060,2407,2294,2683
E02002682,1994,224,513,632,625
E02002684,1539,229,371,588,351
E02002685,1669,332,414,552,371
E02002686,1791,223,533,595,440
E02002687,2598,389,796,793,620
E02002688,3605,378,1033,995,1199
E02002689,2963,377,664,1142,780
E02002691,3109,524,813,1016,756
E02002692,3037,557,1155,843,482
E02002693,2462,455,638,922,447
E02002694,4282,1135,1199,1180,768
E02002695,2302,456,608,701,537
E02002696,2716,424,1147,726,419
E02002697,2100,430,556,710,404
E02002698,2705,521,750,868,566
E02002699,1958,617,622,470,249
E02002700,2457,460,755,684,558
E02002701,3348,701,830,1154,663
E02002702,9053,2305,3081,2030,1637
E02002703,3101,684,774,907,736
E02002704,1459,225,377,589,268
E02002705,5944,1544,2173,1283,944
E02002706,3026,500,1069,949,508
E02002707,2490,595,949,640,306
E02002708,1632,367,445,473,347
E02002709,2702,459,684,915,644
E02002710,1552,374,500,426,252
E02002711,2912,792,864,742,514
E02002712,5023,980,1145,1620,1278
E02002714,2472,442,618,891,521
E02002715,4700,1417,1184,1438,661
E02002716,1597,237,371,603,386
E02002717,4297,943,1376,1179,799
E02002718,2256,601,695,530,430
E02002719,2268,595,678,601,394
E02002720,2970,623,903,880,564
E02002721,2682,520,630,791,741
E02002722,2492,319,640,904,629
E02002723,6594,755,1427,1901,2511
E02002724,2863,377,792,871,823
E02002725,2398,533,615,740,510
E02002726,5936,763,1578,1881,1714
E02002727,7898,948,2159,1921,2870
E02002728,12400,1737,3861,3292,3510
E02002729,5217,750,1390,1394,1683
E02002730,1239,155,310,406,368
E02002731,515,33,137,182,163
E02002732,5727,923,1541,1587,1676
E02002733,2878,484,903,786,705
E02002734,1101,146,260,356,339
E02002735,1783,192,471,551,569
E02002736,1246,167,289,377,413
E02002737,2615,446,608,692,869
E02002738,701,83,170,250,198
E02002739,909,129,259,313,208
E02002740,1346,366,347,374,259
E02002741,5967,1542,1872,1381,1172
E02002742,2491,440,743,652,656
E02002743,824,202,180,246,196
E02002744,887,119,217,248,303
E02002745,1523,270,372,539,342
E02002746,1292,213,366,422,291
E02002747,2593,317,637,892,747
E02002748,1987,438,486,613,450
E02002749,3898,669,997,1193,1039
E02002750,1635,293,391,596,355
E02002751,1379,257,307,468,347
E02002752,6469,974,1607,2087,1801
E02002753,4342,556,1071,1189,1526
E02002754,2115,346,498,787,484
E02002755,9462,1139,2324,2607,3392
E02002756,7145,1013,1979,1934,2219
E02002757,3497,805,1131,850,711
E02002758,9475,1539,1982,2942,3012
E02002759,5103,1085,1410,1502,1106
E02002760,2572,817,695,588,472
E02002761,1464,228,376,504,356
E02002762,1083,182,242,352,307
E02002763,1714,210,360,569,575
E02002764,1163,147,261,293,462
E02002765,1514,178,370,460,506
E02002766,1110,235,278,353,244
E02002767,1785,279,452,645,409
E02002768,2840,572,789,894,585
E02002769,1215,213,287,394,321
